IncidentId,UnitNumber,PersonNo,AirBagNo,AirBag,
28108567,3,4,1,INSTALLED/NOT DEPLOYED,
28109800,1,1,1,INSTALLED/NOT DEPLOYED,
28109800,2,2,1,INSTALLED/NOT DEPLOYED,
28109800,2,3,1,INSTALLED/NOT DEPLOYED,
28111347,1,1,1,INSTALLED/NOT DEPLOYED,
28111539,1,1,1,INSTALLED/NOT DEPLOYED,
28111539,1,2,1,INSTALLED/NOT DEPLOYED,
28111539,2,3,1,INSTALLED/NOT DEPLOYED,
28111539,2,4,1,INSTALLED/NOT DEPLOYED,
28111539,3,5,1,INSTALLED/NOT DEPLOYED,
28111609,1,1,1,INSTALLED/NOT DEPLOYED,
28111609,2,2,1,INSTALLED/NOT DEPLOYED,
28111609,3,3,1,INSTALLED/NOT DEPLOYED,
28111701,1,2,1,DEPLOYED-CURTAIN,
28111701,2,3,1,INSTALLED/NOT DEPLOYED,
28111851,1,1,1,NOT INSTALLED,
28111851,2,3,1,INSTALLED/NOT DEPLOYED,
28111878,1,3,1,DEPLOYED-FRONT,
28111878,2,4,1,DEPLOYED-FRONT,
28112451,2,1,1,INSTALLED/NOT DEPLOYED,
28112807,1,1,1,INSTALLED/NOT DEPLOYED,
28112807,1,3,1,INSTALLED/NOT DEPLOYED,
28112807,2,4,1,INSTALLED/NOT DEPLOYED,
28114925,1,1,1,DEPLOYED-CURTAIN,
28114925,1,1,2,DEPLOYED-FRONT,
28114925,1,1,3,DEPLOYED-SIDE,
28114925,1,3,1,DEPLOYED-FRONT,
28114925,1,3,2,DEPLOYED-SIDE,
28114925,1,4,1,INSTALLED/NOT DEPLOYED,
28114925,2,5,1,NOT INSTALLED,
28116226,1,1,1,INSTALLED/NOT DEPLOYED,
28116226,2,2,1,INSTALLED/NOT DEPLOYED,
28116226,3,4,1,INSTALLED/NOT DEPLOYED,
28116226,3,5,1,INSTALLED/NOT DEPLOYED,
28116226,3,6,1,INSTALLED/NOT DEPLOYED,
28116675,1,1,1,INSTALLED/NOT DEPLOYED,
28116675,2,2,1,INSTALLED/NOT DEPLOYED,
28116675,2,3,1,NOT INSTALLED,
28116701,1,1,1,INSTALLED/NOT DEPLOYED,
28116701,2,2,1,INSTALLED/NOT DEPLOYED,
28116701,2,3,1,INSTALLED/NOT DEPLOYED,
28116806,1,1,1,INSTALLED/NOT DEPLOYED,
28116806,1,2,1,INSTALLED/NOT DEPLOYED,
28116806,2,4,1,INSTALLED/NOT DEPLOYED,
28121372,1,1,1,INSTALLED/NOT DEPLOYED,
28121372,2,3,1,INSTALLED/NOT DEPLOYED,
28121847,1,1,1,INSTALLED/NOT DEPLOYED,
28121847,2,3,1,INSTALLED/NOT DEPLOYED,
28124858,1,1,1,INSTALLED/NOT DEPLOYED,
28124858,2,3,1,INSTALLED/NOT DEPLOYED,
28126646,1,1,1,INSTALLED/NOT DEPLOYED,
28126646,2,3,1,INSTALLED/NOT DEPLOYED,
28126665,1,1,1,DEPLOYED-FRONT,
28126665,2,2,1,INSTALLED/NOT DEPLOYED,
28126665,2,3,1,INSTALLED/NOT DEPLOYED,
28126665,2,4,1,INSTALLED/NOT DEPLOYED,
28126747,2,1,1,INSTALLED/NOT DEPLOYED,
28126996,1,1,1,INSTALLED/NOT DEPLOYED,
28126996,1,2,1,INSTALLED/NOT DEPLOYED,
28126996,1,3,1,INSTALLED/NOT DEPLOYED,
28126996,2,4,1,INSTALLED/NOT DEPLOYED,
28126996,2,5,1,INSTALLED/NOT DEPLOYED,
28130209,1,1,1,INSTALLED/NOT DEPLOYED,
28130209,2,2,1,INSTALLED/NOT DEPLOYED,
28130214,1,1,1,INSTALLED/NOT DEPLOYED,
28130214,2,3,1,INSTALLED/NOT DEPLOYED,
28130214,2,4,1,INSTALLED/NOT DEPLOYED,
28130299,1,1,1,DEPLOYED-FRONT,
28130467,1,1,1,INSTALLED/NOT DEPLOYED,
28130467,1,2,1,INSTALLED/NOT DEPLOYED,
28130467,2,3,1,INSTALLED/NOT DEPLOYED,
28130692,1,1,1,INSTALLED/NOT DEPLOYED,
28130692,1,2,1,INSTALLED/NOT DEPLOYED,
28130692,2,3,1,NOT INSTALLED,
28131125,1,1,1,DEPLOYED-FRONT,
28131125,1,2,1,INSTALLED/NOT DEPLOYED,
28131125,1,3,1,NOT INSTALLED,
28131125,1,4,1,NOT INSTALLED,
28131125,1,5,1,NOT INSTALLED,
28131125,2,6,1,INSTALLED/NOT DEPLOYED,
28131125,2,7,1,INSTALLED/NOT DEPLOYED,
28131125,2,8,1,INSTALLED/NOT DEPLOYED,
28131125,2,9,1,INSTALLED/NOT DEPLOYED,
28132476,2,2,1,INSTALLED/NOT DEPLOYED,
28133581,1,2,1,INSTALLED/NOT DEPLOYED,
28134761,1,1,1,INSTALLED/NOT DEPLOYED,
28134761,2,3,1,INSTALLED/NOT DEPLOYED,
28134761,2,4,1,INSTALLED/NOT DEPLOYED,
28136100,1,1,1,INSTALLED/NOT DEPLOYED,
28136100,1,2,1,INSTALLED/NOT DEPLOYED,
28136100,1,3,1,INSTALLED/NOT DEPLOYED,
28136100,2,4,1,INSTALLED/NOT DEPLOYED,
28137041,1,1,1,DEPLOYED-FRONT,
28137041,2,2,1,INSTALLED/NOT DEPLOYED,
28137041,3,4,1,INSTALLED/NOT DEPLOYED,
28137041,3,5,1,INSTALLED/NOT DEPLOYED,
28138092,1,1,1,DEPLOYED-CURTAIN,
28138092,1,1,2,DEPLOYED-SIDE,
28139992,1,1,1,INSTALLED/NOT DEPLOYED,
28139992,1,2,1,INSTALLED/NOT DEPLOYED,
28139992,1,3,1,INSTALLED/NOT DEPLOYED,
28139992,2,4,1,INSTALLED/NOT DEPLOYED,
28140007,1,1,1,DEPLOYED-CURTAIN,
28140007,1,1,2,DEPLOYED-FRONT,
28140007,2,2,1,INSTALLED/NOT DEPLOYED,
28140485,1,1,1,INSTALLED/NOT DEPLOYED,
28140485,1,2,1,INSTALLED/NOT DEPLOYED,
28140485,2,3,1,INSTALLED/NOT DEPLOYED,
28140485,2,4,1,INSTALLED/NOT DEPLOYED,
28140682,1,1,1,INSTALLED/NOT DEPLOYED,
28140682,2,3,1,INSTALLED/NOT DEPLOYED,
28142072,1,1,1,INSTALLED/NOT DEPLOYED,
28142072,2,2,1,INSTALLED/NOT DEPLOYED,
28142072,2,3,1,INSTALLED/NOT DEPLOYED,
28142072,2,4,1,INSTALLED/NOT DEPLOYED,
28142072,2,5,1,INSTALLED/NOT DEPLOYED,
28142072,3,6,1,INSTALLED/NOT DEPLOYED,
28142072,3,7,1,INSTALLED/NOT DEPLOYED,
28144964,1,1,1,DEPLOYED-FRONT,
28144964,2,2,1,DEPLOYED-FRONT,
28144964,2,3,1,DEPLOYED-FRONT,
28146846,1,1,1,INSTALLED/NOT DEPLOYED,
28146846,2,3,1,INSTALLED/NOT DEPLOYED,
28149038,1,1,1,INSTALLED/NOT DEPLOYED,
28149038,2,2,1,INSTALLED/NOT DEPLOYED,
28149884,1,1,1,INSTALLED/NOT DEPLOYED,
28150140,1,1,1,INSTALLED/NOT DEPLOYED,
28153549,1,1,1,INSTALLED/NOT DEPLOYED,
28153549,1,2,1,INSTALLED/NOT DEPLOYED,
28153601,1,1,1,INSTALLED/NOT DEPLOYED,
28153601,2,2,1,INSTALLED/NOT DEPLOYED,
28153601,2,3,1,NOT INSTALLED,
28154051,1,1,1,DEPLOYED-COMBINATION,
28154051,2,2,1,INSTALLED/NOT DEPLOYED,
28154051,2,3,1,INSTALLED/NOT DEPLOYED,
28154051,2,4,1,INSTALLED/NOT DEPLOYED,
28154051,3,5,1,INSTALLED/NOT DEPLOYED,
28154051,3,6,1,INSTALLED/NOT DEPLOYED,
28154051,4,7,1,INSTALLED/NOT DEPLOYED,
28154051,4,8,1,INSTALLED/NOT DEPLOYED,
28156477,1,1,1,NOT INSTALLED,
28156477,2,3,1,INSTALLED/NOT DEPLOYED,
28157639,1,1,1,INSTALLED/NOT DEPLOYED,
28157639,2,2,1,INSTALLED/NOT DEPLOYED,
28157873,1,1,1,INSTALLED/NOT DEPLOYED,
28157873,2,2,1,INSTALLED/NOT DEPLOYED,
28158683,2,1,1,INSTALLED/NOT DEPLOYED,
28158712,1,1,1,DEPLOYED-FRONT,
28158712,1,2,1,DEPLOYED-FRONT,
28158712,2,3,1,INSTALLED/NOT DEPLOYED,
28159772,1,1,1,INSTALLED/NOT DEPLOYED,
28159772,2,2,1,INSTALLED/NOT DEPLOYED,
28161946,1,1,1,INSTALLED/NOT DEPLOYED,
28161946,2,2,1,INSTALLED/NOT DEPLOYED,
28161947,1,1,1,NOT INSTALLED,
28161947,2,3,1,INSTALLED/NOT DEPLOYED,
28165483,1,1,1,DEPLOYED-FRONT,
28165483,2,2,1,DEPLOYED-COMBINATION,
28166336,1,1,1,INSTALLED/NOT DEPLOYED,
28166336,1,2,1,INSTALLED/NOT DEPLOYED,
28166336,2,3,1,INSTALLED/NOT DEPLOYED,
28167616,1,1,1,INSTALLED/NOT DEPLOYED,
28167616,2,2,1,INSTALLED/NOT DEPLOYED,
28167988,1,2,1,INSTALLED/NOT DEPLOYED,
28167988,2,3,1,INSTALLED/NOT DEPLOYED,
28168063,1,1,1,INSTALLED/NOT DEPLOYED,
28168063,2,2,1,INSTALLED/NOT DEPLOYED,
28171008,1,1,1,INSTALLED/NOT DEPLOYED,
28171008,1,2,1,INSTALLED/NOT DEPLOYED,
28171008,2,3,1,INSTALLED/NOT DEPLOYED,
28171071,1,1,1,DEPLOYED-FRONT,
28174063,1,1,1,INSTALLED/NOT DEPLOYED,
28174063,2,2,1,INSTALLED/NOT DEPLOYED,
28175393,1,1,1,DEPLOYED-FRONT,
28175393,2,3,1,DEPLOYED-FRONT,
28175393,2,4,1,DEPLOYED-FRONT,
28175393,3,5,1,INSTALLED/NOT DEPLOYED,
28175498,1,1,1,INSTALLED/NOT DEPLOYED,
28175498,1,2,1,INSTALLED/NOT DEPLOYED,
28175498,1,3,1,INSTALLED/NOT DEPLOYED,
28175498,1,4,1,INSTALLED/NOT DEPLOYED,
28175498,2,5,1,INSTALLED/NOT DEPLOYED,
28175498,2,6,1,INSTALLED/NOT DEPLOYED,
28176812,1,1,1,INSTALLED/NOT DEPLOYED,
28176812,2,3,1,INSTALLED/NOT DEPLOYED,
28176812,2,4,1,INSTALLED/NOT DEPLOYED,
28178073,1,1,1,NOT INSTALLED,
28178073,2,3,1,INSTALLED/NOT DEPLOYED,
28178073,3,4,1,INSTALLED/NOT DEPLOYED,
28178091,1,1,1,DEPLOYED-FRONT,
28178091,1,3,1,INSTALLED/NOT DEPLOYED,
28178091,1,4,1,INSTALLED/NOT DEPLOYED,
28178091,1,5,1,DEPLOYED-FRONT,
28178091,2,6,1,INSTALLED/NOT DEPLOYED,
28178091,2,7,1,INSTALLED/NOT DEPLOYED,
28178091,3,8,1,INSTALLED/NOT DEPLOYED,
28178287,1,1,1,INSTALLED/NOT DEPLOYED,
28178287,2,2,1,INSTALLED/NOT DEPLOYED,
28178287,2,3,1,INSTALLED/NOT DEPLOYED,
28178287,2,4,1,INSTALLED/NOT DEPLOYED,
28178287,2,5,1,INSTALLED/NOT DEPLOYED,
28178470,1,1,1,INSTALLED/NOT DEPLOYED,
28178470,1,2,1,INSTALLED/NOT DEPLOYED,
28178470,2,3,1,INSTALLED/NOT DEPLOYED,
28178470,2,4,1,INSTALLED/NOT DEPLOYED,
28180259,1,1,1,INSTALLED/NOT DEPLOYED,
28180259,1,2,1,INSTALLED/NOT DEPLOYED,
28180259,1,3,1,INSTALLED/NOT DEPLOYED,
28180259,1,4,1,INSTALLED/NOT DEPLOYED,
28180262,1,1,1,INSTALLED/NOT DEPLOYED,
28180262,2,2,1,INSTALLED/NOT DEPLOYED,
28180262,2,3,1,INSTALLED/NOT DEPLOYED,
28180262,2,4,1,NOT INSTALLED,
28180262,2,5,1,NOT INSTALLED,
28180554,1,2,1,INSTALLED/NOT DEPLOYED,
28180554,2,4,1,INSTALLED/NOT DEPLOYED,
28182943,1,1,1,INSTALLED/NOT DEPLOYED,
28184562,1,1,1,INSTALLED/NOT DEPLOYED,
28184562,2,3,1,NOT INSTALLED,
28186210,1,1,1,INSTALLED/NOT DEPLOYED,
28186210,2,2,1,INSTALLED/NOT DEPLOYED,
28187212,1,1,1,INSTALLED/NOT DEPLOYED,
28187315,1,1,1,NOT INSTALLED,
28187315,2,3,1,INSTALLED/NOT DEPLOYED,
28187315,3,4,1,INSTALLED/NOT DEPLOYED,
28188166,1,1,1,INSTALLED/NOT DEPLOYED,
28188166,2,3,1,INSTALLED/NOT DEPLOYED,
28188166,2,4,1,NOT INSTALLED,
28188166,2,5,1,INSTALLED/NOT DEPLOYED,
28188270,1,1,1,DEPLOYED-FRONT,
28188514,1,1,1,INSTALLED/NOT DEPLOYED,
28188514,2,2,1,INSTALLED/NOT DEPLOYED,
28190476,1,1,1,INSTALLED/NOT DEPLOYED,
28190476,2,2,1,INSTALLED/NOT DEPLOYED,
28194628,1,1,1,INSTALLED/NOT DEPLOYED,
28194628,2,2,1,INSTALLED/NOT DEPLOYED,
28196673,1,1,1,NOT INSTALLED,
28196673,2,3,1,INSTALLED/NOT DEPLOYED,
28196710,1,1,1,NOT INSTALLED,
28196710,1,2,1,INSTALLED/NOT DEPLOYED,
28196710,2,4,1,INSTALLED/NOT DEPLOYED,
28198604,2,1,1,INSTALLED/NOT DEPLOYED,
28198606,2,1,1,DEPLOYED-CURTAIN,
28198608,1,2,1,NOT INSTALLED,
28198608,2,4,1,NOT INSTALLED,
28200076,1,1,1,INSTALLED/NOT DEPLOYED,
28200192,1,1,1,INSTALLED/NOT DEPLOYED,
28200192,2,3,1,INSTALLED/NOT DEPLOYED,
28200196,1,1,1,NOT INSTALLED,
28200196,2,3,1,INSTALLED/NOT DEPLOYED,
28200196,2,4,1,INSTALLED/NOT DEPLOYED,
28202170,1,1,1,INSTALLED/NOT DEPLOYED,
28202170,2,3,1,INSTALLED/NOT DEPLOYED,
28202490,1,1,1,INSTALLED/NOT DEPLOYED,
28202490,2,2,1,INSTALLED/NOT DEPLOYED,
28205549,1,1,1,INSTALLED/NOT DEPLOYED,
28205549,2,2,1,INSTALLED/NOT DEPLOYED,
28205648,1,1,1,INSTALLED/NOT DEPLOYED,
28205648,2,2,1,INSTALLED/NOT DEPLOYED,
28205903,1,1,1,DEPLOYED-FRONT,
28205903,2,2,1,INSTALLED/NOT DEPLOYED,
28205903,2,3,1,INSTALLED/NOT DEPLOYED,
28205903,2,4,1,INSTALLED/NOT DEPLOYED,
28205903,2,5,1,INSTALLED/NOT DEPLOYED,
28205903,2,6,1,INSTALLED/NOT DEPLOYED,
28205903,2,7,1,INSTALLED/NOT DEPLOYED,
28207534,2,1,1,NOT INSTALLED,
28207644,1,1,1,DEPLOYED-COMBINATION,
28207644,1,2,1,DEPLOYED-COMBINATION,
28207644,2,3,1,INSTALLED/NOT DEPLOYED,
28207644,2,4,1,INSTALLED/NOT DEPLOYED,
28207644,3,5,1,INSTALLED/NOT DEPLOYED,
28207644,3,6,1,INSTALLED/NOT DEPLOYED,
28207644,3,7,1,INSTALLED/NOT DEPLOYED,
28207644,3,8,1,INSTALLED/NOT DEPLOYED,
28207644,3,9,1,INSTALLED/NOT DEPLOYED,
28207644,3,10,1,INSTALLED/NOT DEPLOYED,
28207644,4,11,1,INSTALLED/NOT DEPLOYED,
28207644,5,12,1,INSTALLED/NOT DEPLOYED,
28207644,5,13,1,INSTALLED/NOT DEPLOYED,
28207644,5,14,1,INSTALLED/NOT DEPLOYED,
28209047,2,1,1,INSTALLED/NOT DEPLOYED,
28210290,1,1,1,DEPLOYED-COMBINATION,
28210411,1,1,1,INSTALLED/NOT DEPLOYED,
28210411,1,2,1,INSTALLED/NOT DEPLOYED,
28210411,2,3,1,INSTALLED/NOT DEPLOYED,
28210411,3,4,1,INSTALLED/NOT DEPLOYED,
28210458,1,1,1,DEPLOYED-COMBINATION,
28210458,1,2,1,DEPLOYED-COMBINATION,
28210458,1,2,2,DEPLOYED-SIDE,
28210458,1,3,1,DEPLOYED-COMBINATION,
28210458,2,4,1,DEPLOYED-CURTAIN,
28210458,2,4,2,DEPLOYED-FRONT,
28210552,1,2,1,NOT INSTALLED,
28210552,2,3,1,INSTALLED/NOT DEPLOYED,
28210824,1,2,1,INSTALLED/NOT DEPLOYED,
28211089,1,1,1,DEPLOYED-COMBINATION,
28211089,2,3,1,INSTALLED/NOT DEPLOYED,
28211089,2,4,1,INSTALLED/NOT DEPLOYED,
28212492,1,1,1,DEPLOYED-SIDE,
28212492,2,2,1,INSTALLED/NOT DEPLOYED,
28213427,1,1,1,INSTALLED/NOT DEPLOYED,
28213427,2,2,1,INSTALLED/NOT DEPLOYED,
28214259,1,1,1,INSTALLED/NOT DEPLOYED,
28214259,2,3,1,INSTALLED/NOT DEPLOYED,
28215849,1,1,1,INSTALLED/NOT DEPLOYED,
28215849,1,2,1,INSTALLED/NOT DEPLOYED,
28215849,2,5,1,INSTALLED/NOT DEPLOYED,
28222253,1,1,1,INSTALLED/NOT DEPLOYED,
28222253,1,3,1,INSTALLED/NOT DEPLOYED,
28222253,1,4,1,NOT INSTALLED,
28222253,1,5,1,NOT INSTALLED,
28222253,2,6,1,INSTALLED/NOT DEPLOYED,
28222253,2,7,1,INSTALLED/NOT DEPLOYED,
28222253,2,8,1,INSTALLED/NOT DEPLOYED,
28222253,2,9,1,INSTALLED/NOT DEPLOYED,
28222308,1,1,1,INSTALLED/NOT DEPLOYED,
28224864,1,1,1,INSTALLED/NOT DEPLOYED,
28224864,2,3,1,INSTALLED/NOT DEPLOYED,
28224864,2,4,1,INSTALLED/NOT DEPLOYED,
28224956,2,1,1,INSTALLED/NOT DEPLOYED,
28224979,2,1,1,INSTALLED/NOT DEPLOYED,
28224979,2,2,1,INSTALLED/NOT DEPLOYED,
28224984,1,1,1,INSTALLED/NOT DEPLOYED,
28224984,2,3,1,INSTALLED/NOT DEPLOYED,
28225281,1,1,1,INSTALLED/NOT DEPLOYED,
28225281,2,3,1,INSTALLED/NOT DEPLOYED,
28225454,1,1,1,INSTALLED/NOT DEPLOYED,
28225454,2,2,1,INSTALLED/NOT DEPLOYED,
28225454,2,3,1,INSTALLED/NOT DEPLOYED,
28226032,1,1,1,INSTALLED/NOT DEPLOYED,
28226032,1,2,1,INSTALLED/NOT DEPLOYED,
28226032,1,3,1,INSTALLED/NOT DEPLOYED,
28226032,2,5,1,INSTALLED/NOT DEPLOYED,
28226032,2,6,1,INSTALLED/NOT DEPLOYED,
28226212,1,1,1,INSTALLED/NOT DEPLOYED,
28226212,2,2,1,INSTALLED/NOT DEPLOYED,
28226212,2,3,1,INSTALLED/NOT DEPLOYED,
28226212,3,4,1,INSTALLED/NOT DEPLOYED,
28226212,3,5,1,INSTALLED/NOT DEPLOYED,
28226212,3,6,1,INSTALLED/NOT DEPLOYED,
28226394,1,1,1,INSTALLED/NOT DEPLOYED,
28226394,2,3,1,INSTALLED/NOT DEPLOYED,
28230530,1,1,1,INSTALLED/NOT DEPLOYED,
28230530,1,2,1,INSTALLED/NOT DEPLOYED,
28230609,1,1,1,INSTALLED/NOT DEPLOYED,
28231734,1,1,1,DEPLOYED-FRONT,
28231734,2,3,1,INSTALLED/NOT DEPLOYED,
28231932,1,1,1,INSTALLED/NOT DEPLOYED,
28231932,2,3,1,INSTALLED/NOT DEPLOYED,
28233797,1,2,1,INSTALLED/NOT DEPLOYED,
28234133,1,1,1,INSTALLED/NOT DEPLOYED,
28234133,2,3,1,INSTALLED/NOT DEPLOYED,
28237384,2,1,1,INSTALLED/NOT DEPLOYED,
28238035,1,1,1,INSTALLED/NOT DEPLOYED,
28238035,2,2,1,INSTALLED/NOT DEPLOYED,
28238035,3,3,1,INSTALLED/NOT DEPLOYED,
28238259,1,1,1,INSTALLED/NOT DEPLOYED,
28238259,1,2,1,INSTALLED/NOT DEPLOYED,
28238259,2,3,1,INSTALLED/NOT DEPLOYED,
28238259,2,4,1,INSTALLED/NOT DEPLOYED,
28238259,3,5,1,INSTALLED/NOT DEPLOYED,
28238274,1,1,1,DEPLOYED-COMBINATION,
28238274,1,1,2,DEPLOYED-CURTAIN,
28238274,1,1,3,DEPLOYED-FRONT,
28238274,1,1,4,DEPLOYED-SIDE,
28238274,1,2,1,DEPLOYED-COMBINATION,
28238274,1,2,2,DEPLOYED-CURTAIN,
28238274,1,2,3,DEPLOYED-FRONT,
28238274,1,2,4,DEPLOYED-SIDE,
28238274,1,3,1,DEPLOYED-COMBINATION,
28238274,1,3,2,DEPLOYED-CURTAIN,
28238274,1,3,3,DEPLOYED-FRONT,
28238274,1,3,4,DEPLOYED-SIDE,
28238338,1,1,1,INSTALLED/NOT DEPLOYED,
28238338,2,2,1,INSTALLED/NOT DEPLOYED,
28238339,1,1,1,INSTALLED/NOT DEPLOYED,
28238339,1,2,1,INSTALLED/NOT DEPLOYED,
28238339,1,3,1,INSTALLED/NOT DEPLOYED,
28238339,2,5,1,INSTALLED/NOT DEPLOYED,
28238339,2,6,1,INSTALLED/NOT DEPLOYED,
28238339,2,7,1,INSTALLED/NOT DEPLOYED,
28238339,2,8,1,INSTALLED/NOT DEPLOYED,
28238339,3,9,1,INSTALLED/NOT DEPLOYED,
28238374,1,1,1,INSTALLED/NOT DEPLOYED,
28238374,1,2,1,INSTALLED/NOT DEPLOYED,
28238374,1,3,1,INSTALLED/NOT DEPLOYED,
28238374,1,4,1,NOT INSTALLED,
28238374,2,5,1,INSTALLED/NOT DEPLOYED,
28238374,2,6,1,INSTALLED/NOT DEPLOYED,
28238374,2,7,1,INSTALLED/NOT DEPLOYED,
28238737,1,1,1,INSTALLED/NOT DEPLOYED,
28238737,2,3,1,INSTALLED/NOT DEPLOYED,
28238737,3,4,1,INSTALLED/NOT DEPLOYED,
28238946,2,1,1,INSTALLED/NOT DEPLOYED,
28239242,1,1,1,INSTALLED/NOT DEPLOYED,
28239295,1,1,1,INSTALLED/NOT DEPLOYED,
28239295,2,2,1,DEPLOYED-CURTAIN,
28239295,2,2,2,DEPLOYED-FRONT,
28239295,2,3,1,DEPLOYED-CURTAIN,
28239295,2,3,2,DEPLOYED-FRONT,
28239471,2,1,1,NOT INSTALLED,
28239477,1,1,1,NOT INSTALLED,
28239477,2,3,1,NOT INSTALLED,
28242034,1,1,1,INSTALLED/NOT DEPLOYED,
28242034,2,2,1,INSTALLED/NOT DEPLOYED,
28242143,1,1,1,INSTALLED/NOT DEPLOYED,
28242143,2,2,1,INSTALLED/NOT DEPLOYED,
28243331,1,1,1,INSTALLED/NOT DEPLOYED,
28243331,2,3,1,INSTALLED/NOT DEPLOYED,
28244145,1,1,1,INSTALLED/NOT DEPLOYED,
28244145,1,2,1,INSTALLED/NOT DEPLOYED,
28244145,2,4,1,INSTALLED/NOT DEPLOYED,
28244145,3,5,1,INSTALLED/NOT DEPLOYED,
28244145,4,6,1,INSTALLED/NOT DEPLOYED,
28244740,1,1,1,INSTALLED/NOT DEPLOYED,
28244740,1,2,1,INSTALLED/NOT DEPLOYED,
28246141,1,1,1,INSTALLED/NOT DEPLOYED,
28246141,1,2,1,INSTALLED/NOT DEPLOYED,
28246141,1,3,1,NOT INSTALLED,
28251142,1,1,1,INSTALLED/NOT DEPLOYED,
28251142,1,2,1,INSTALLED/NOT DEPLOYED,
28251142,2,3,1,INSTALLED/NOT DEPLOYED,
28251142,2,4,1,INSTALLED/NOT DEPLOYED,
28251446,1,1,1,INSTALLED/NOT DEPLOYED,
28251446,2,3,1,INSTALLED/NOT DEPLOYED,
28251472,1,1,1,INSTALLED/NOT DEPLOYED,
28251472,1,2,1,INSTALLED/NOT DEPLOYED,
28251472,2,3,1,INSTALLED/NOT DEPLOYED,
28251472,2,4,1,INSTALLED/NOT DEPLOYED,
28253723,1,1,1,INSTALLED/NOT DEPLOYED,
28253723,2,3,1,INSTALLED/NOT DEPLOYED,
28254078,1,1,1,INSTALLED/NOT DEPLOYED,
28254078,1,2,1,INSTALLED/NOT DEPLOYED,
28254078,1,3,1,INSTALLED/NOT DEPLOYED,
28254078,1,4,1,INSTALLED/NOT DEPLOYED,
28254078,1,5,1,INSTALLED/NOT DEPLOYED,
28254078,1,6,1,INSTALLED/NOT DEPLOYED,
28254078,2,7,1,INSTALLED/NOT DEPLOYED,
28254078,2,8,1,INSTALLED/NOT DEPLOYED,
28254078,2,9,1,INSTALLED/NOT DEPLOYED,
28254078,2,10,1,NOT INSTALLED,
28254078,2,11,1,INSTALLED/NOT DEPLOYED,
28254078,2,12,1,NOT INSTALLED,
28254078,2,13,1,NOT INSTALLED,
28255653,1,1,1,INSTALLED/NOT DEPLOYED,
28255653,2,2,1,INSTALLED/NOT DEPLOYED,
28255653,3,4,1,INSTALLED/NOT DEPLOYED,
28255653,4,5,1,INSTALLED/NOT DEPLOYED,
28255692,1,1,1,INSTALLED/NOT DEPLOYED,
28255692,2,3,1,INSTALLED/NOT DEPLOYED,
28255999,1,1,1,INSTALLED/NOT DEPLOYED,
28255999,2,3,1,INSTALLED/NOT DEPLOYED,
28256073,1,1,1,INSTALLED/NOT DEPLOYED,
28256073,2,2,1,INSTALLED/NOT DEPLOYED,
28256073,2,3,1,INSTALLED/NOT DEPLOYED,
28256073,3,4,1,INSTALLED/NOT DEPLOYED,
28256073,3,5,1,INSTALLED/NOT DEPLOYED,
28260519,2,1,1,INSTALLED/NOT DEPLOYED,
28261283,1,1,1,INSTALLED/NOT DEPLOYED,
28261283,2,2,1,INSTALLED/NOT DEPLOYED,
28262243,1,1,1,INSTALLED/NOT DEPLOYED,
28262243,2,2,1,INSTALLED/NOT DEPLOYED,
28264833,1,1,1,INSTALLED/NOT DEPLOYED,
28264844,1,1,1,INSTALLED/NOT DEPLOYED,
28264844,2,2,1,INSTALLED/NOT DEPLOYED,
28264844,3,3,1,INSTALLED/NOT DEPLOYED,
28265086,1,1,1,INSTALLED/NOT DEPLOYED,
28265086,2,3,1,INSTALLED/NOT DEPLOYED,
28268098,1,1,1,INSTALLED/NOT DEPLOYED,
28268798,1,1,1,INSTALLED/NOT DEPLOYED,
28268798,2,3,1,INSTALLED/NOT DEPLOYED,
28268798,2,4,1,NOT INSTALLED,
28268798,3,5,1,INSTALLED/NOT DEPLOYED,
28269934,1,1,1,INSTALLED/NOT DEPLOYED,
28269934,2,2,1,INSTALLED/NOT DEPLOYED,
28272841,1,1,1,INSTALLED/NOT DEPLOYED,
28272841,2,2,1,INSTALLED/NOT DEPLOYED,
28273515,1,1,1,DEPLOYED-COMBINATION,
28273515,2,2,1,DEPLOYED-COMBINATION,
28273515,2,3,1,DEPLOYED-COMBINATION,
28274291,1,1,1,INSTALLED/NOT DEPLOYED,
28274291,2,2,1,INSTALLED/NOT DEPLOYED,
28278238,1,1,1,INSTALLED/NOT DEPLOYED,
28278395,1,1,1,INSTALLED/NOT DEPLOYED,
28278395,2,2,1,INSTALLED/NOT DEPLOYED,
28278904,1,1,1,INSTALLED/NOT DEPLOYED,
28278904,2,3,1,INSTALLED/NOT DEPLOYED,
28278904,2,5,1,INSTALLED/NOT DEPLOYED,
28280195,1,1,1,INSTALLED/NOT DEPLOYED,
28280195,2,2,1,INSTALLED/NOT DEPLOYED,
28280242,1,1,1,DEPLOYED-CURTAIN,
28280242,1,1,2,DEPLOYED-SIDE,
28280242,1,2,1,DEPLOYED-FRONT,
28280242,1,2,2,DEPLOYED-SIDE,
28280242,2,3,1,INSTALLED/NOT DEPLOYED,
28280242,2,4,1,INSTALLED/NOT DEPLOYED,
28281245,2,1,1,INSTALLED/NOT DEPLOYED,
28281245,1,2,1,INSTALLED/NOT DEPLOYED,
28281784,1,1,1,INSTALLED/NOT DEPLOYED,
