IncidentID,UnitNumber,UnitType,AirbagSwitchCde,IsCommercialVeh,CrashAvoidCde,DriverIdentifiedCde,EventCollWithFirstCde,EventCollWithSecondCde,HasFire,PreCollActionCde,UnderOverrideCde,VehicleIsInsured,MakeCde,ModelCde,VehicleType,MakeDescription,ModelDescription,
28852189,2,TRUCK TRACTOR & SEMI-TRAILER,03,False,,UN,05,,False,02,,,,,,,,
28945086,1,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,,05,01,,,,,,,
28941758,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,,02,,,,,,,,
29183487,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,,,,,,,,,,,,
28662036,1,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,False,05,01,,,,,,,
28731702,3,TRUCK TRACTOR & SEMI-TRAILER,01,True,,DI,05,,False,05,01,True,FRHT,,,FREIGHTLINER,TR,
28636840,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,,,False,05,,,,,,,,
28592915,1,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,False,05,01,,,,,,,
29370770,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,DI,05,,False,05,01,,,,,,,
29300037,1,TRUCK TRACTOR & SEMI-TRAILER,03,False,,UN,05,,False,05,01,False,,,,,,
29239574,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,,,False,03,,,,,,,,
29378129,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,False,05,01,,,,,,,
28485354,1,TRUCK TRACTOR & SEMI-TRAILER,03,False,,DI,05,,False,13,01,True,KW,TK,,KENWORTH MOTOR TRUCK CO.,TRUCK,
28416392,2,TRUCK TRACTOR & SEMI-TRAILER,03,False,,UN,05,,False,05,01,,,,,,,
28382618,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,05,,False,05,01,,,,,,,
28309096,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,,05,01,,,,,,,
28309097,1,TRUCK TRACTOR & SEMI-TRAILER,,False,,UN,05,,False,05,01,,,,,,,
28260519,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,False,10,,,,,,,,
27923551,2,TRUCK TRACTOR & SEMI-TRAILER,03,True,,UN,,,False,13,,,,,,,,
27904812,1,TRUCK TRACTOR & SEMI-TRAILER,,True,,UN,05,,False,03,01,,,,,,,
28158683,1,TRUCK TRACTOR & SEMI-TRAILER,,False,,UN,05,,False,05,01,,,,,,,
28560835,2,OTHER,01,False,,DI,05,,False,97,01,,,,,,,
28543885,2,OTHER,03,False,,DL,05,05,False,12,01,,,,,,,
28789579,2,OTHER,03,False,,DL,05,,False,12,01,,,,,,,
28903259,2,OTHER,03,False,,DI,05,,False,05,01,,,,,,,
28912432,2,OTHER,03,False,,DI,05,,False,12,01,,,,,,,
29421139,1,OTHER,03,False,,DI,05,,False,05,01,,,,,,,
29283968,1,OTHER,03,False,,DI,05,,False,16,01,,,,,,,
28525005,2,OTHER,03,False,,DI,05,,False,97,01,,,,,,,
28530155,,OTHER,,,,,,,,,,,,,,,,
28374313,1,OTHER,03,False,,DI,05,,False,14,01,,,,,,,
28389827,2,OTHER,03,False,,DI,05,,False,97,01,,,,,,,
28340420,1,OTHER,03,False,,DI,04,,False,12,01,,,,,,,
27734462,1,OTHER,03,False,,DI,05,,False,07,01,,,,,,,
28210552,1,OTHER,03,False,,DI,05,,False,02,01,,,,,,,
28255999,1,TRUCK & TRAILER,03,True,,DI,05,,False,05,01,True,FRHT,LXL,2 DOOR,FREIGHTLINER,LONG CONV. XL,
29509624,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TESL,TX,2 DOOR,TESLA MOTORS,MODEL X,
28916029,1,PASSENGER CAR,02,False,,DI,05,05,False,05,01,True,CHEV,MOC,2 DOOR,CHEVROLET,MONTE CARLO,
29187002,1,PASSENGER CAR,03,False,,DI,05,05,False,05,01,False,HOND,CIV,2 DOOR,HONDA,CIVIC,
29194483,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
28654490,2,PASSENGER CAR,02,False,,DI,05,,False,13,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
28651663,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,DODG,CHL,2 DOOR,DODGE,CHALLENGER,
28651663,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
28697149,1,PASSENGER CAR,01,False,,DI,05,,False,08,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
29163116,1,PASSENGER CAR,01,False,,DI,54,05,False,03,98,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
29077097,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
28306625,1,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,VOLK,BUG,2 DOOR,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),
28253723,2,PASSENGER CAR,01,False,,DI,32,,False,16,01,True,CHEV,CBT,2 DOOR,CHEVROLET,COBALT,
28301819,2,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
28608218,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
28301621,1,PASSENGER CAR,03,False,,DI,05,,False,08,01,True,HOND,ACC,2 DOOR,HONDA,ACCORD,
28528174,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,MAZD,MX5,2 DOOR,MAZDA,MX-5,
28410044,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,False,CHEV,MOC,2 DOOR,CHEVROLET,MONTE CARLO,
28392792,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,LEXS,RC3,2 DOOR,LEXUS,RC 350,
28401779,1,PASSENGER CAR,03,False,,DI,05,,False,08,01,True,VOLK,BUG,2 DOOR,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),
28016085,1,PASSENGER CAR,01,False,,DI,05,,False,07,01,True,VOLK,BUG,2 DOOR,VOLKSWAGEN,BEETLE (SUPER BEETLE OR BUG),
28210411,4,PASSENGER CAR,03,False,,DL,05,41,False,12,01,True,CHEV,MOC,2 DOOR,CHEVROLET,MONTE CARLO,
28066882,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,2 DOOR,HONDA,CIVIC,
28073611,1,PASSENGER CAR,01,False,,DI,05,,False,11,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
28139992,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,SOL,2 DOOR,TOYOTA,SOLARA,
27795926,2,PASSENGER CAR,03,False,,DL,05,,False,12,01,True,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
27803929,1,PASSENGER CAR,02,False,,DI,05,,False,05,01,False,CHEV,MOC,2 DOOR,CHEVROLET,MONTE CARLO,
27710028,2,PASSENGER CAR,01,False,,DI,05,,False,13,98,True,CHEV,CAV,2 DOOR,CHEVROLET,CAVALIER,
27731417,1,PASSENGER CAR,03,False,,DI,05,,False,19,01,True,MAZD,MX5,2 DOOR,MAZDA,MX-5,
27824449,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,OLDS,CUT,2 DOOR,OLDSMOBILE,CUTLASS/SUPREME/CIERA,
27991581,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,PRE,2 DOOR,HONDA,PRELUDE,
28225454,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,False,CHEV,CAM,2 DOOR,CHEVROLET,CAMARO,
27753228,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),03,False,,DI,05,,False,12,01,True,CHEV,C15,2 DOOR,CHEVROLET,C/K 1500 (1/2 TON),
28010101,1,PASSENGER CAR,03,False,,DI,47,,False,05,01,True,ACUR,RSX,HATCHBACK 2 DOOR,ACURA,RSX,
27934406,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,FIAT,500,HATCHBACK 2 DOOR,FIAT,500500L500X,
28398145,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,MNNI,CPR,HATCHBACK 2 DOOR,MINI (PC),COOPER/HTSS CVS HTCVCPES CPE,
29191498,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,ACUR,RSX,HATCHBACK 2 DOOR,ACURA,RSX,
29390190,1,PASSENGER CAR,01,False,,DI,13,34,True,06,01,True,CHRY,SEB,HARDTOP 2 DOOR,CHRYSLER,SEBRING,
28238339,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,SCIO,TC,3 DOOR,SCION,TC,
28168063,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,False,SCIO,TC,3 DOOR,SCION,TC,
28014535,1,LT TRUCK(VAN/SPORTS UTILITY/PICKUP),01,False,,DI,05,41,False,05,01,True,MAZD,CX5,3 DOOR,MAZDA,CX-5,
27939269,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,MITS,ECL,HATCHBACK 3 DOOR,MITSUBISHI,ECLIPSE,
28159772,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,SCIO,TC,HATCHBACK 3 DOOR,SCION,TC,
29378129,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,HOND,INS,HATCHBACK 3 DOOR,HONDA,INSIGHT,
29375696,1,PASSENGER CAR,01,False,,DI,05,,False,03,98,True,CHEV,SON,4 DOOR,CHEVROLET,SONIC,
29375268,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
29369971,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,SUBA,IMP,4 DOOR,SUBARU,IMPREZA,
29375260,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
29375262,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,AHY,4 DOOR,HONDA,ACCORD HYBRID,
29375262,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
29477147,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
29477147,2,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
29478305,1,PASSENGER CAR,03,False,,DI,47,51,False,05,98,False,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
29391170,1,PASSENGER CAR,01,False,,DI,05,,False,98,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
29391170,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
29391170,3,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,VOLK,RAB,4 DOOR,VOLKSWAGEN,RABBIT,
29391180,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,MERC,MLN,4 DOOR,MERCURY,MILAN,
29396454,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,STRN,ION,4 DOOR,SATURN,ION,
29382208,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
29371560,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,False,DODG,AVN,4 DOOR,DODGE,AVENGER,
29381860,3,PASSENGER CAR,03,False,,DI,05,05,False,01,01,False,FORD,FUS,4 DOOR,FORD,FUSION,
29507341,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
29489187,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
29537146,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,VOLK,JET,4 DOOR,VOLKSWAGEN,JETTA,
29537146,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
30158942,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
29605173,2,PASSENGER CAR,01,False,,DI,05,,False,06,06,True,CHRY,300,4 DOOR,CHRYSLER,300  SERIES,
29735490,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,VRS,4 DOOR,NISSAN,VERSA,
29586748,1,PASSENGER CAR,01,False,,DI,48,,False,05,01,True,VOLK,JET,4 DOOR,VOLKSWAGEN,JETTA,
29599899,2,PASSENGER CAR,01,False,04,DI,05,05,False,13,06,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28178073,3,SCHOOL BUS,03,False,,DI,05,,False,16,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
29436825,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,KIA,FRT,4 DOOR,KIA MOTORS CORPORATION,FORTE,
29436825,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
29443430,1,PASSENGER CAR,01,False,,DI,05,,False,08,01,True,CHEV,CBT,4 DOOR,CHEVROLET,COBALT,
29443430,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
29406227,2,PASSENGER CAR,02,False,,DI,05,,False,10,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
29417398,1,PASSENGER CAR,03,False,,DI,16,,False,05,01,True,BUIC,LCR,4 DOOR,BUICK,LACROSSE,
29405375,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,VOLK,JET,4 DOOR,VOLKSWAGEN,JETTA,
29396455,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
29381860,2,PASSENGER CAR & TRAILER,03,False,,DI,05,,False,05,01,True,KIA,SPC,4 DOOR,KIA MOTORS CORPORATION,SPECTRA,
29191505,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,SON,4 DOOR,CHEVROLET,SONIC,
29185405,1,PASSENGER CAR,01,False,,DI,05,,False,07,01,True,LEXS,300,4 DOOR,LEXUS,ES300,
29194483,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
29196313,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
29244825,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
29187210,1,PASSENGER CAR,01,False,,DI,05,,False,05,98,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
29239316,2,PASSENGER CAR,01,False,,DI,05,,False,05,98,,DODG,CHA,4 DOOR,DODGE,CHARGER,
29290529,1,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
29290529,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
29253186,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
29274377,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
29307143,1,PASSENGER CAR,01,False,,DI,47,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
29304145,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,FORD,FIE,4 DOOR,FORD,FIESTA,
29309184,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
29557524,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
29545372,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,BMW,32I,4 DOOR,BMW,325I,
29342652,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,False,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
29342652,2,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,LEXS,E35,4 DOOR,LEXUS,ES350,
29330697,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
29337846,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
29331343,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
29324373,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
29325643,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,MERZ,CL2,4 DOOR,MERCEDES-BENZ,CLA250CLA250 4MATIC,
29313247,2,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,FORD,TAU,4 DOOR,FORD,TAURUS,
29318753,1,PASSENGER CAR,03,False,,DI,19,,False,05,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
29317325,2,PASSENGER CAR,03,False,,DI,05,05,False,16,01,True,FORD,TAU,4 DOOR,FORD,TAURUS,
29187569,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
29187569,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
29187132,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
29187118,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
29188144,2,PASSENGER CAR,01,False,,DI,47,,False,05,01,True,VOLK,PAS,4 DOOR,VOLKSWAGEN,PASSAT,
28916029,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,MOC,4 DOOR,CHEVROLET,,
28916029,3,PASSENGER CAR,02,False,,DI,05,,False,16,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
28903748,4,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
28903748,2,PASSENGER CAR,01,False,,UN,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
28903741,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,,4 DOOR,HYUNDAI,,
28902464,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
28902475,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
28856985,1,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,PONT,VIB,4 DOOR,PONTIAC,VIBE (SPORT WAGON),
28856985,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
28854784,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28821223,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28783809,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
28784779,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28787466,3,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,MITS,LAN,4 DOOR,MITSUBISHI,LANCER,
28789532,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
28789532,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
28793903,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
28791065,1,PASSENGER CAR,03,False,,DI,16,30,False,05,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
28789658,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,False,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28789658,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
28789574,4,PASSENGER CAR,01,False,,DI,05,,False,13,01,False,CHRY,200,4 DOOR,CHRYSLER,200 SERIES,
28907320,1,PASSENGER CAR,01,False,,DI,51,54,False,05,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
28899617,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
28782566,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,CBT,4 DOOR,CHEVROLET,COBALT,
28901823,1,PASSENGER CAR,03,False,,DI,47,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
29350829,2,PASSENGER CAR,02,False,,DI,05,,False,07,01,True,PONT,GRA,4 DOOR,PONTIAC,GRAND PRIX,
29345059,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
28821230,2,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
28825392,1,PASSENGER CAR,03,False,,DI,41,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
28899035,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
28882682,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
29340223,1,PASSENGER CAR,01,False,,DI,52,16,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
29357651,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,INFI,Q50,4 DOOR,INFINITI,Q50,
