IncidentID,UnitNumber,PersonNo,PersonTypeCde,DeathDte,AgeAtIncident,Gender,IsOwner,WasTransported,InjurySeverityCde,InjuryLocationCde,PosInVehicleCde,RestraintUseCde,TrappedCde,EjectionCde,EjectionPathCde,SuspectedOfDrinking,TestOffered,TestRefused,TestedForCde,TestSentTo,TestResults,HasOpLicense,HasCDLicense,HasLicenseRestrictions,HasOpEndorsements,
28009776,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28010453,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28010453,,5,09,,,,,,,,,,,,,,,,,,,,,,,
28013322,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28014535,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28014535,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28014535,,5,07,,,,,,,,,,,,,,,,,,,,,,,
28017733,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28021726,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28021726,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28024356,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28026208,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28026303,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28026304,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28026407,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28026407,,5,07,,23,,,,,,,,,,,,,,,,,,,,,
28026426,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28029561,,3,07,,47,,,,,,,,,,,,,,,,,,,,,
28029561,,5,09,,,,,,,,,,,,,,,,,,,,,,,
28029710,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28032442,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28034177,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28034752,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28035286,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28035286,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28036084,,3,07,,,,,,,,,,,,,,,,,,,,,,,
28041215,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28042876,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28041215,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28042990,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28043009,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28043009,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28043076,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28045119,1,1,08,,37,,True,False,,,,,,,,,,,,,,,,,,
28047488,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28056453,,3,07,,22,,,,,,,,,,,,,,,,,,,,,
28056453,,4,07,,29,,,,,,,,,,,,,,,,,,,,,
28056453,,5,07,,27,,,,,,,,,,,,,,,,,,,,,
28056453,,6,09,,,,,,,,,,,,,,,,,,,,,,,
28056799,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28057494,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28057494,,4,07,,42,,,,,,,,,,,,,,,,,,,,,
28057498,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28061268,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28061706,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28062541,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28062541,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28063742,,6,09,,,,,,,,,,,,,,,,,,,,,,,
28065545,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28065545,,3,07,,,,,,,,,,,,,,,,,,,,,,,
28065545,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28065545,,5,07,,,,,,,,,,,,,,,,,,,,,,,
28071866,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28073611,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28074014,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28074014,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28075899,1,2,08,,55,,True,False,,,,,,,,,,,,,,,,,,
28084220,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28085485,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28085485,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28085945,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28085945,,4,07,,27,,,,,,,,,,,,,,,,,,,,,
28085945,,5,07,,,,,,,,,,,,,,,,,,,,,,,
28085945,,6,07,,,,,,,,,,,,,,,,,,,,,,,
28089173,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28097820,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28097820,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28098980,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28098860,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28098980,4,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28102003,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28104166,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28111347,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28111701,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28111701,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28111878,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28111878,,2,09,,,,,,,,,,,,,,,,,,,,,,,
28111851,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28112451,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28114925,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28116226,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28116226,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28116675,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28116701,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28116806,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28121372,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28121372,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28121847,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28124858,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28124858,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28126646,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28126646,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28130214,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28130299,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28130299,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28130467,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28130692,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28134761,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28133581,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28137041,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28138092,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28139992,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28139992,,6,07,,,,,,,,,,,,,,,,,,,,,,,
28136100,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28140682,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28140485,,5,09,,,,,,,,,,,,,,,,,,,,,,,
28146846,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28146846,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28149038,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28156477,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28158712,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28161947,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28161947,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28165483,,3,07,,,,,,,,,,,,,,,,,,,,,,,
28167616,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28167988,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28175393,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28175393,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28178073,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28180554,,5,07,,,,,,,,,,,,,,,,,,,,,,,
28180554,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28186210,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28187212,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28187212,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28187315,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28188166,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28187315,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28194628,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28196673,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28196710,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28196710,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28198608,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28198608,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28198608,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28200192,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28200192,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28200196,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28207534,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28210290,,2,09,,,,,,,,,,,,,,,,,,,,,,,
28210411,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28210552,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28210552,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28210824,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28210824,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28210824,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28211089,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28212492,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28214259,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28215849,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28222308,2,2,01,,,,False,False,05,,11,,01,01,01,False,False,,,,,True,False,False,False,
28224864,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28224956,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28225281,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28224984,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28226032,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28226032,2,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28226394,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28230530,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28230609,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28231734,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28231734,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28231932,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28233797,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28233797,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28234133,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28234133,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28238274,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28238339,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28238737,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28238737,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28239242,,2,07,,,,,,,,,,,,,,,,,,,,,,,
28239242,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28238946,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28239477,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28239477,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28244145,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28244145,4,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28246141,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28251446,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28251446,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28255653,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28255692,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28255999,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28255999,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28261283,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28265086,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28265086,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28268798,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28268798,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28274291,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28268098,,2,07,,,,,,,,,,,,,,,,,,,,,,,
28281784,,2,09,,,,,,,,,,,,,,,,,,,,,,,
28281784,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28283012,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28287376,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28294664,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28294664,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28294788,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28296021,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28296021,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28296021,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28301912,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28304746,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28304732,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28304809,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28305707,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28306625,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28307428,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28307358,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28309096,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28309097,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28309314,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28309314,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28309461,,2,09,,,,,,,,,,,,,,,,,,,,,,,
28310595,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28310595,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28313566,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28310595,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28313986,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28314216,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28314229,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28314456,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28315493,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28318326,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28318327,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28318327,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28319423,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28319902,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28319902,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28319902,,5,07,,,,,,,,,,,,,,,,,,,,,,,
28320690,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28320690,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28321405,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28321405,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28322688,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28323605,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28328540,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28330705,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28330998,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28331658,,1,09,,,,,,,,,,,,,,,,,,,,,,,
28331658,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28335751,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28335751,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28335756,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28335756,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28340420,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28346427,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28346427,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28348311,,2,07,,32,,,,,,,,,,,,,,,,,,,,,
28357729,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28357912,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28358798,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28359605,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28358917,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28359995,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28361202,1,2,08,,46,,True,False,,,,,,,,,,,,,,,,,,
28362188,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28362322,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28362554,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28363615,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28367625,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28371459,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28372230,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28372230,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28372230,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28374313,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28378444,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28378444,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28383682,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28383772,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28385034,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28387780,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28387780,2,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
28387780,5,14,08,,,,True,False,,,,,,,,,,,,,,,,,,
28387780,,15,09,,,,,,,,,,,,,,,,,,,,,,,
28387780,4,12,08,,,,True,False,,,,,,,,,,,,,,,,,,
28388123,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28388548,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28389827,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28389827,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28392341,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28392448,,4,07,,,,,,,,,,,,,,,,,,,,,,,
28396560,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28392448,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28397293,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28397293,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28397939,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28397939,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28397939,,4,09,,,,,,,,,,,,,,,,,,,,,,,
28401779,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28405388,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28409987,2,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
28409987,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28410044,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28410106,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28410106,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28410438,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28437838,1,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28440749,2,3,08,,73,,True,False,,,,,,,,,,,,,,,,,,
28440788,,4,09,,,,,,,,,,,,,,,,,,,,,,,
28441205,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
28441517,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28446542,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28446542,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
28446780,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28449122,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28449501,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
28449064,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28449064,,3,09,,,,,,,,,,,,,,,,,,,,,,,
28449501,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
28452615,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
28457858,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
