IncidentID,UnitNumber,PersonNo,PersonTypeCde,DeathDte,AgeAtIncident,Gender,IsOwner,WasTransported,InjurySeverityCde,InjuryLocationCde,PosInVehicleCde,RestraintUseCde,TrappedCde,EjectionCde,EjectionPathCde,SuspectedOfDrinking,TestOffered,TestRefused,TestedForCde,TestSentTo,TestResults,HasOpLicense,HasCDLicense,HasLicenseRestrictions,HasOpEndorsements,
27179664,2,2,01,,43,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27177889,1,3,02,,37,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27177889,2,4,01,,59,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27175838,2,3,02,,31,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27162553,4,4,01,,17,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27177889,3,6,01,,37,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27175275,1,1,01,,19,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27175836,1,1,01,,28,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27173199,1,1,01,,18,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27170741,1,1,01,,20,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27170741,1,2,02,,61,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27164645,1,2,02,,37,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27164645,2,3,01,,24,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27166486,1,1,01,,43,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27164144,1,1,01,,64,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27153880,2,3,01,,54,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27162553,1,1,01,,41,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27162553,2,2,01,,42,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27149733,2,3,02,,30,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27154295,2,2,01,,53,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27155827,1,1,01,,27,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27155827,1,2,02,,20,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27149628,2,3,01,,67,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27149628,2,4,08,,57,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27146806,1,1,01,,28,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27146806,1,2,02,,5,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27146806,1,3,02,,5,FEMALE,False,False,05,,22,01,01,01,01,,,,,,,,,,,
27142793,2,3,01,,67,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27144456,1,1,01,,55,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27138350,1,3,02,,35,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27136267,,5,07,,,FEMALE,,,,,,,,,,,,,,,,,,,,
27137917,1,1,01,,58,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27137917,2,2,01,,48,FEMALE,False,True,04,06,11,01,01,01,01,False,False,,,,,True,False,True,False,
27136041,2,2,01,,39,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27136041,2,3,02,,6,FEMALE,False,False,05,,23,11,01,01,01,,,,,,,,,,,
27128061,2,2,01,,22,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27122544,1,1,01,,19,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27122544,2,4,02,,39,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27121217,1,1,01,,68,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27096166,1,2,02,,60,FEMALE,False,True,04,04,13,01,01,01,01,,,,,,,,,,,
27119593,2,3,02,,48,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27115037,2,4,01,,21,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27115037,3,6,01,,27,FEMALE,True,False,05,,11,04,01,01,01,False,False,,,,,True,False,False,False,
27115037,4,7,01,,45,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27115037,1,1,01,,42,FEMALE,True,False,05,,11,04,01,01,01,False,False,,,,,False,False,,,
27115037,1,2,02,,14,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27109211,2,5,02,,41,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27109604,1,1,01,,19,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,False,False,,,
27109211,1,3,02,,41,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27108708,2,1,01,,29,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27108708,3,4,01,,30,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27099807,2,3,01,,68,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27104205,2,2,01,,69,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27102184,1,1,01,,24,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27102184,2,2,08,,46,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27096166,3,6,02,,57,FEMALE,True,False,03,01,13,01,01,01,01,,,,,,,,,,,
27095455,2,3,01,,30,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27094111,2,4,02,,73,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27092252,5,10,01,,41,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27094111,1,1,01,,24,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27092252,3,7,01,,18,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27091512,2,4,01,,59,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27091512,1,1,01,,35,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27086210,2,3,02,,57,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27091461,1,1,01,,59,FEMALE,True,True,04,03,11,01,01,01,01,False,False,,,,,True,False,False,False,
27086208,2,4,01,,27,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27085661,2,4,02,,36,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27085661,2,5,02,,14,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27085661,2,6,02,,9,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
27085762,1,1,01,,28,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27085762,2,2,01,,25,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27085762,3,4,01,,59,FEMALE,True,True,04,03,11,01,01,01,01,False,False,,,,,True,False,True,False,
27086208,1,1,01,,27,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27086208,1,2,02,,43,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27083556,2,2,01,,36,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27083556,2,3,02,,11,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27081145,1,1,01,,79,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27078576,2,4,02,,22,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27075444,2,4,02,,31,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27074427,1,2,02,,71,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27072704,3,4,01,,22,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27072704,1,2,08,,28,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27069701,1,1,01,,54,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27069701,1,2,08,,29,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27069701,2,3,01,,69,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27069578,2,2,01,,55,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27069578,2,3,02,,17,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27069578,2,4,02,,11,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27065901,1,1,01,,32,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27065901,1,2,02,,12,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27067209,1,1,01,,57,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,True,False,True,
27067344,2,2,01,,18,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27065830,1,2,08,,44,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27065830,2,3,01,,35,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27065844,1,1,01,,63,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27062140,2,3,01,,20,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27064606,1,1,01,,25,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27064606,2,4,02,,19,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27064609,1,1,01,,22,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27062344,1,1,01,,67,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27062140,1,1,01,,28,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27060703,3,5,01,,27,FEMALE,True,True,04,02,11,01,01,01,01,False,False,,,,,True,False,False,False,
27060703,3,6,02,,1,FEMALE,False,True,04,08,23,12,01,01,01,,,,,,,,,,,
27060703,6,10,01,,23,FEMALE,True,False,04,07,11,02,01,01,01,False,False,,,,,True,False,False,False,
27060703,6,11,02,,9,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27060703,6,12,02,,6,FEMALE,False,False,05,,23,10,01,01,01,,,,,,,,,,,
27060703,1,2,02,,,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27060190,1,2,02,,53,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27060127,3,5,01,,89,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27059086,1,1,01,,19,FEMALE,True,True,03,07,11,01,03,01,01,True,True,True,01,N/A,N/A,True,False,False,False,
27059086,,2,07,,,FEMALE,,,,,,,,,,,,,,,,,,,,
27059086,,3,07,,,FEMALE,,,,,,,,,,,,,,,,,,,,
27056969,4,9,01,,30,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27057575,1,1,01,,71,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27055682,1,2,02,,34,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27056969,2,3,01,,48,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27054376,2,4,02,,64,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27056969,3,7,02,,8,FEMALE,False,False,05,,22,01,01,01,01,,,,,,,,,,,
27051153,1,2,02,,20,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27051153,1,3,02,,18,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27051153,1,4,02,,50,FEMALE,False,False,05,,22,01,01,01,01,,,,,,,,,,,
27051153,1,5,02,,0,FEMALE,False,False,05,,28,12,01,01,01,,,,,,,,,,,
27048598,3,5,01,,38,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27048598,2,3,01,,20,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27022103,1,2,02,,21,FEMALE,False,True,03,08,21,06,01,02,10,,,,,,,,,,,
27048786,,3,07,,,FEMALE,,,,,,,,,,,,,,,,,,,,
27045980,1,1,01,,25,FEMALE,True,True,03,07,11,01,01,01,01,False,False,,,,,True,False,False,False,
27045980,1,2,02,,22,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27045980,2,5,02,,23,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27045980,2,6,02,,24,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
27048598,1,1,01,,37,FEMALE,True,False,03,07,11,01,01,01,01,False,False,,,,,True,False,False,False,
27045056,1,2,02,,65,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27039893,2,4,02,,72,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27040076,1,1,01,,17,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27042816,1,1,01,,30,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27037022,1,1,01,,25,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27037022,2,2,01,,39,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27035819,1,1,01,,17,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27035819,1,2,08,,47,FEMALE,True,False,,,,,,,,,,,,,,,,,,
27033464,1,1,01,,78,FEMALE,True,True,04,03,11,01,01,01,01,False,False,,,,,True,False,False,False,
27032838,2,2,02,,,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27028389,2,1,01,,29,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27024282,1,4,02,,1,FEMALE,False,False,05,,23,12,01,01,01,,,,,,,,,,,
27024282,1,1,01,,28,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27024282,1,2,02,,3,FEMALE,False,False,05,,22,11,01,01,01,,,,,,,,,,,
27024280,2,2,02,,68,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27023871,1,1,01,,33,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27023871,2,2,01,,51,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27023220,1,2,02,,42,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27023220,1,3,02,,9,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
27023220,1,4,02,,11,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
27023220,2,5,01,,42,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,False,False,,,
27023220,2,6,02,,41,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
27023220,2,7,02,,4,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
27015076,1,1,01,,23,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27014254,2,3,01,,17,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
27009091,2,2,01,,68,FEMALE,True,True,04,03,11,01,01,01,01,False,False,,,,,True,False,False,False,
27013002,2,3,02,,18,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27008633,2,3,01,,37,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008633,2,4,02,,5,FEMALE,False,False,05,,23,10,01,01,01,,,,,,,,,,,
27008631,1,2,02,,18,FEMALE,False,True,04,03,13,01,01,01,01,,,,,,,,,,,
27008632,3,4,02,,30,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27008632,4,5,01,,86,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008632,1,1,01,,25,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008630,2,2,01,,56,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008630,2,3,02,,33,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27008630,2,4,02,,6,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
27008630,2,5,02,,3,FEMALE,False,False,05,,21,10,01,01,01,,,,,,,,,,,
26947646,1,2,02,,26,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27008628,1,1,01,,24,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008628,2,4,02,,55,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
27008629,1,1,01,,42,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008629,2,3,01,,45,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
27008443,1,1,01,,73,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26994214,4,6,02,,40,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26994214,4,7,02,,12,FEMALE,False,False,05,,31,01,01,01,01,,,,,,,,,,,
26994214,4,8,02,,9,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
26989167,1,3,02,,5,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
26992286,1,1,01,,23,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26994214,2,2,01,,49,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26984894,2,2,01,,43,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26989042,2,9,02,,,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26989167,1,1,01,,34,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26989042,1,1,01,,51,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,True,False,False,
26989042,1,2,02,,11,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26989042,1,3,02,,11,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
26989042,1,4,02,,1,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
26965683,1,1,01,,47,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26959793,2,5,01,,21,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26959793,1,1,01,,31,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26959793,1,2,02,,2,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
26959793,1,3,02,,3,FEMALE,False,False,05,,23,11,01,01,01,,,,,,,,,,,
26958959,1,2,02,,62,FEMALE,False,False,05,,13,04,01,01,01,,,,,,,,,,,
26946939,2,2,01,,65,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26945031,1,1,01,,38,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26945031,2,2,01,,56,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26946804,1,2,02,,81,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26947646,2,6,02,,30,FEMALE,False,True,03,06,21,01,01,01,01,,,,,,,,,,,
26954856,2,3,01,,34,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26946047,1,1,01,,22,FEMALE,True,False,05,,11,04,01,01,01,False,False,,,,,True,False,False,False,
26942136,2,2,01,,28,FEMALE,True,False,04,01,11,01,01,01,01,False,False,,,,,True,False,False,False,
26942137,1,2,02,,62,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26942133,1,1,01,,23,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26942133,2,2,01,,30,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26942131,1,1,01,,27,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26942131,1,2,08,,,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26942131,2,3,01,,49,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26942139,1,2,02,,26,FEMALE,False,True,02,01,13,01,01,01,01,,,,,,,,,,,
26942139,1,3,02,,14,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
26942139,1,4,02,,7,FEMALE,False,False,05,,23,10,01,01,01,,,,,,,,,,,
26942139,2,5,01,,29,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26941514,2,3,01,,80,FEMALE,True,True,04,03,11,01,01,01,01,False,False,,,,,True,False,False,False,
26941514,4,7,02,,62,FEMALE,False,True,04,03,13,01,01,01,01,,,,,,,,,,,
26941464,2,3,01,,18,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26941464,2,4,02,,18,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26940833,2,2,01,,30,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26937595,1,1,01,,23,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26937595,2,3,02,,42,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26927560,1,1,01,,80,FEMALE,False,True,04,08,11,01,01,01,01,False,False,,,,,True,False,False,False,
26934462,1,1,01,,46,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26931419,2,2,01,,36,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26931419,2,3,02,,18,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26932902,1,1,01,,54,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26930654,2,4,02,,44,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26930654,1,1,01,,55,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26930654,1,2,08,,,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26925132,1,2,08,,40,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26924995,1,2,01,,36,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26924995,1,3,02,,5,FEMALE,False,False,05,,21,11,01,01,01,,,,,,,,,,,
26924995,1,4,02,,10,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
26924046,1,1,01,,23,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26924046,1,2,02,,21,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26924046,1,3,02,,21,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
26919725,1,1,01,,47,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26918607,2,4,02,,33,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26920475,1,2,08,,52,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26920475,1,3,02,,18,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26920475,2,6,02,,31,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26920475,2,8,02,,3,FEMALE,False,False,05,,23,11,01,01,01,,,,,,,,,,,
26921560,2,1,08,,58,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26909447,2,3,02,,38,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26917638,2,1,01,,32,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26916224,1,1,01,,34,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26916224,2,3,02,,26,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26913747,1,1,01,,52,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26910001,,6,07,,59,FEMALE,,,,,,,,,,,,,,,,,,,,
26910001,,7,07,,36,FEMALE,,,,,,,,,,,,,,,,,,,,
26913326,1,1,01,,34,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26910001,2,2,01,,44,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26910001,2,3,02,,16,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26904127,1,2,02,,76,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26904236,1,1,01,,21,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26862836,1,1,01,,25,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,True,False,False,
26897210,,4,07,,,FEMALE,,,,,,,,,,,,,,,,,,,,
26902204,2,2,01,,31,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26903430,1,1,01,,26,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26890293,1,2,02,,54,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26890293,1,4,02,,74,FEMALE,False,False,05,,21,01,01,01,01,,,,,,,,,,,
26897210,1,1,01,,34,FEMALE,False,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26897210,1,2,02,,,FEMALE,False,False,05,,23,10,01,01,01,,,,,,,,,,,
26886794,2,2,02,,31,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26880660,1,1,01,,31,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,True,False,
26877053,1,1,05,,,FEMALE,True,False,05,,,06,01,01,01,,,,,,,,,,,
26871890,1,2,02,,33,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26869709,2,2,01,,31,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26869710,2,1,01,,31,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26871890,2,4,02,,65,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
26871890,2,5,02,,90,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26869708,1,2,02,,66,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26869708,2,3,01,,51,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26869707,1,1,01,,73,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26859360,3,5,02,,,FEMALE,True,False,05,,13,01,01,01,01,,,,,,,,,,,
26859360,3,6,02,,61,FEMALE,False,False,05,,23,01,01,01,01,,,,,,,,,,,
26859356,1,2,08,,,FEMALE,True,False,,,,,,,,,,,,,,,,,,
26859356,1,3,02,,21,FEMALE,False,False,05,,13,01,01,01,01,,,,,,,,,,,
26859356,2,4,01,,30,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
26858305,2,2,01,,44,FEMALE,True,False,05,,11,01,01,01,01,False,False,,,,,True,False,False,False,
