IncidentID,UnitNumber,PersonNo,PersonTypeCde,DeathDte,AgeAtIncident,Gender,IsOwner,WasTransported,InjurySeverityCde,InjuryLocationCde,PosInVehicleCde,RestraintUseCde,TrappedCde,EjectionCde,EjectionPathCde,SuspectedOfDrinking,TestOffered,TestRefused,TestedForCde,TestSentTo,TestResults,HasOpLicense,HasCDLicense,HasLicenseRestrictions,HasOpEndorsements,
31566238,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31567391,1,3,08,,47,,True,False,,,,,,,,,,,,,,,,,,
31567391,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31567454,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31567454,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31573041,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31573041,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31574000,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31574000,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31581802,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31582331,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31582767,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31588409,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31588409,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31592245,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31592245,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31593657,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31593659,2,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31595611,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31598946,3,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
31598946,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31598946,4,12,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605265,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605265,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605287,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605296,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605645,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31605645,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31613215,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31613462,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31613462,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31613462,,6,07,,,,,,,,,,,,,,,,,,,,,,,
31614492,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31619018,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31619018,,3,09,,,,,,,,,,,,,,,,,,,,,,,
31623594,,3,09,,,,,,,,,,,,,,,,,,,,,,,
31628511,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31628511,1,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
31629600,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31630358,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31630689,1,2,08,,60,,True,False,,,,,,,,,,,,,,,,,,
31630689,2,3,08,,27,,True,False,,,,,,,,,,,,,,,,,,
31632269,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31636547,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31636547,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31636750,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31637686,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31641097,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31641486,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31644933,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31646435,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31646435,,5,07,,,,,,,,,,,,,,,,,,,,,,,
31648500,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
31653350,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31658423,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31659652,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31659652,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31667886,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31670443,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31673598,,5,09,,,,,,,,,,,,,,,,,,,,,,,
31679182,,5,09,,,,,,,,,,,,,,,,,,,,,,,
31679182,,6,09,,,,,,,,,,,,,,,,,,,,,,,
31679182,,7,09,,,,,,,,,,,,,,,,,,,,,,,
31679182,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31679182,,2,09,,,,,,,,,,,,,,,,,,,,,,,
31685074,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31690705,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31690705,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31692373,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31695339,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31698361,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31698361,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31698361,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31698361,,5,07,,,,,,,,,,,,,,,,,,,,,,,
31701999,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31701999,,5,07,,,,,,,,,,,,,,,,,,,,,,,
31701999,1,2,08,,88,,True,False,,,,,,,,,,,,,,,,,,
31702022,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31714232,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31716255,3,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31716255,,6,07,,36,,,,,,,,,,,,,,,,,,,,,
31716255,,7,07,,29,,,,,,,,,,,,,,,,,,,,,
31723930,,2,09,,,,,,,,,,,,,,,,,,,,,,,
31724706,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31728454,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31731311,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31731311,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31735695,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31735695,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31736618,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31737436,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31737436,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31737436,,5,07,,,,,,,,,,,,,,,,,,,,,,,
31739506,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31739198,,6,07,,39,,,,,,,,,,,,,,,,,,,,,
31742872,,5,07,,,,,,,,,,,,,,,,,,,,,,,
31745510,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31748420,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31748646,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31753783,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31754381,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31756812,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31759489,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31759418,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31760352,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31760352,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31764360,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31764380,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31770378,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31771985,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31783029,,2,07,,,,,,,,,,,,,,,,,,,,,,,
31783029,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31784616,4,9,08,,,,True,False,,,,,,,,,,,,,,,,,,
31784765,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31784765,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31785787,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31787746,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31789965,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31791551,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31794682,,2,09,,,,,,,,,,,,,,,,,,,,,,,
31795016,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31799332,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31803756,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31803772,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31803756,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31805389,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31805406,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31805389,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31805406,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31813441,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31813754,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31813754,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31813846,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31813916,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31814360,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31815667,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31815667,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31816220,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31816456,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31816456,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31820285,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31823671,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31823963,,6,07,,,,,,,,,,,,,,,,,,,,,,,
31824250,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31828822,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31828822,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31843068,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31843068,,6,07,,,,,,,,,,,,,,,,,,,,,,,
31843068,,7,07,,,,,,,,,,,,,,,,,,,,,,,
31843076,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31843076,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31847414,2,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
31849398,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31849398,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31852760,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31852964,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31852964,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31852964,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31852964,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
31852964,,9,07,,,,,,,,,,,,,,,,,,,,,,,
31857453,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31856901,,2,09,,,,,,,,,,,,,,,,,,,,,,,
31861700,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31861700,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31866026,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31862262,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31867981,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31871448,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31872857,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31872857,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31876881,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31882095,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31883506,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31883506,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31884890,,5,09,,,,,,,,,,,,,,,,,,,,,,,
31886823,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31890939,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31892915,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31892915,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31893537,5,8,08,,,,True,False,,,,,,,,,,,,,,,,,,
31895193,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31896428,3,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31897362,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31898163,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31898163,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31900490,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31900490,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
31900490,4,9,08,,,,True,False,,,,,,,,,,,,,,,,,,
31902031,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31902031,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31902118,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31902118,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31906261,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31907056,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31909279,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31909279,,2,07,,,,,,,,,,,,,,,,,,,,,,,
31913576,3,7,08,,,,True,False,,,,,,,,,,,,,,,,,,
31916353,,3,07,,,,,,,,,,,,,,,,,,,,,,,
31916353,,4,09,,,,,,,,,,,,,,,,,,,,,,,
31903376,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31917034,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31922673,,1,09,,,,,,,,,,,,,,,,,,,,,,,
31924555,1,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31924555,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31924556,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31925580,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31925580,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31931520,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31931520,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31931662,,6,07,,,,,,,,,,,,,,,,,,,,,,,
31931662,,7,07,,,,,,,,,,,,,,,,,,,,,,,
31933057,,2,09,,,,,,,,,,,,,,,,,,,,,,,
31933057,,3,09,,,,,,,,,,,,,,,,,,,,,,,
31933070,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31933070,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31937255,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31937255,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31950275,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31951159,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31951159,,4,07,,49,,,,,,,,,,,,,,,,,,,,,
31937255,3,6,08,,,,True,False,,,,,,,,,,,,,,,,,,
31951869,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31965957,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31965969,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31954251,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31967432,2,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31966917,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31970979,,4,07,,,,,,,,,,,,,,,,,,,,,,,
31973278,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31973319,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31973319,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31976392,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31978985,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31981531,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31981531,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31981976,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31984466,1,1,08,,,,True,False,,,,,,,,,,,,,,,,,,
31984466,2,5,08,,,,True,False,,,,,,,,,,,,,,,,,,
31984639,2,4,08,,,,True,False,,,,,,,,,,,,,,,,,,
31988934,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31989592,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
31991429,2,3,08,,,,True,False,,,,,,,,,,,,,,,,,,
31991511,1,2,08,,,,True,False,,,,,,,,,,,,,,,,,,
