IncidentId,UnitNumber,PersonNo,AirBagNo,AirBag,
30070190,1,1,1,DEPLOYED-CURTAIN,
30070190,1,1,2,DEPLOYED-SIDE,
30070190,1,2,1,DEPLOYED-CURTAIN,
30070190,1,2,2,DEPLOYED-FRONT,
30070190,1,2,3,DEPLOYED-SIDE,
30070190,1,3,1,DEPLOYED-CURTAIN,
30070190,1,3,2,DEPLOYED-FRONT,
30070190,1,3,3,DEPLOYED-SIDE,
30070190,2,4,1,DEPLOYED-COMBINATION,
30070190,2,5,1,DEPLOYED-COMBINATION,
30070315,1,1,1,INSTALLED/NOT DEPLOYED,
30070315,2,2,1,INSTALLED/NOT DEPLOYED,
30070717,1,1,1,DEPLOYED-FRONT,
30070717,1,2,1,INSTALLED/NOT DEPLOYED,
30070717,2,4,1,INSTALLED/NOT DEPLOYED,
30070717,2,5,1,INSTALLED/NOT DEPLOYED,
30070717,2,6,1,INSTALLED/NOT DEPLOYED,
30073350,1,1,1,DEPLOYED-FRONT,
30073350,1,2,1,DEPLOYED-FRONT,
30073350,1,3,1,DEPLOYED-FRONT,
30073350,1,4,1,DEPLOYED-FRONT,
30073350,2,6,1,INSTALLED/NOT DEPLOYED,
30078372,1,1,1,DEPLOYED-COMBINATION,
30078372,1,1,2,DEPLOYED-CURTAIN,
30078372,1,1,3,DEPLOYED-FRONT,
30078400,1,1,1,INSTALLED/NOT DEPLOYED,
30078400,2,2,1,INSTALLED/NOT DEPLOYED,
30078634,1,1,1,NOT INSTALLED,
30078634,2,3,1,INSTALLED/NOT DEPLOYED,
30082418,1,1,1,INSTALLED/NOT DEPLOYED,
30082418,1,2,1,INSTALLED/NOT DEPLOYED,
30082418,2,3,1,INSTALLED/NOT DEPLOYED,
30082418,2,4,1,INSTALLED/NOT DEPLOYED,
30082418,2,5,1,INSTALLED/NOT DEPLOYED,
30082418,2,6,1,INSTALLED/NOT DEPLOYED,
30082418,2,7,1,INSTALLED/NOT DEPLOYED,
30082418,3,8,1,INSTALLED/NOT DEPLOYED,
30083545,2,1,1,INSTALLED/NOT DEPLOYED,
30085377,1,1,1,NOT INSTALLED,
30085377,2,2,1,INSTALLED/NOT DEPLOYED,
30089216,1,1,1,INSTALLED/NOT DEPLOYED,
30089216,2,2,1,DEPLOYED-COMBINATION,
30089216,3,3,1,INSTALLED/NOT DEPLOYED,
30089216,3,4,1,INSTALLED/NOT DEPLOYED,
30091438,1,1,1,INSTALLED/NOT DEPLOYED,
30091438,2,4,1,INSTALLED/NOT DEPLOYED,
30094990,1,1,1,DEPLOYED-FRONT,
30094990,1,2,1,DEPLOYED-FRONT,
30095896,1,1,1,INSTALLED/NOT DEPLOYED,
30095896,2,2,1,INSTALLED/NOT DEPLOYED,
30097208,1,2,1,NOT INSTALLED,
30097208,1,3,1,NOT INSTALLED,
30097888,1,1,1,NOT INSTALLED,
30097888,2,3,1,INSTALLED/NOT DEPLOYED,
30098135,1,1,1,INSTALLED/NOT DEPLOYED,
30098483,1,1,1,INSTALLED/NOT DEPLOYED,
30098483,2,3,1,INSTALLED/NOT DEPLOYED,
30098483,2,4,1,INSTALLED/NOT DEPLOYED,
30098483,2,5,1,INSTALLED/NOT DEPLOYED,
30099074,1,1,1,INSTALLED/NOT DEPLOYED,
30099074,2,2,1,INSTALLED/NOT DEPLOYED,
30099888,1,1,1,NOT INSTALLED,
30099888,3,3,1,INSTALLED/NOT DEPLOYED,
30100727,1,1,1,DEPLOYED-COMBINATION,
30100727,2,3,1,INSTALLED/NOT DEPLOYED,
30100727,2,4,1,INSTALLED/NOT DEPLOYED,
30100727,2,5,1,INSTALLED/NOT DEPLOYED,
30101046,2,2,1,INSTALLED/NOT DEPLOYED,
30101046,3,3,1,INSTALLED/NOT DEPLOYED,
30102039,1,1,1,INSTALLED/NOT DEPLOYED,
30102039,1,2,1,INSTALLED/NOT DEPLOYED,
30102039,2,3,1,INSTALLED/NOT DEPLOYED,
30103698,1,1,1,INSTALLED/NOT DEPLOYED,
30103698,1,2,1,INSTALLED/NOT DEPLOYED,
30106762,1,1,1,INSTALLED/NOT DEPLOYED,
30106762,1,2,1,INSTALLED/NOT DEPLOYED,
30106762,1,3,1,INSTALLED/NOT DEPLOYED,
30106762,2,4,1,INSTALLED/NOT DEPLOYED,
30107663,1,1,1,INSTALLED/NOT DEPLOYED,
30107663,1,2,1,INSTALLED/NOT DEPLOYED,
30107663,2,3,1,INSTALLED/NOT DEPLOYED,
30108309,1,1,1,INSTALLED/NOT DEPLOYED,
30108309,2,2,1,INSTALLED/NOT DEPLOYED,
30109671,1,1,1,DEPLOYED-COMBINATION,
30109671,2,3,1,NOT INSTALLED,
30109805,1,1,1,INSTALLED/NOT DEPLOYED,
30111101,1,1,1,INSTALLED/NOT DEPLOYED,
30111101,2,2,1,INSTALLED/NOT DEPLOYED,
30111101,2,3,1,INSTALLED/NOT DEPLOYED,
30115866,1,2,1,INSTALLED/NOT DEPLOYED,
30120289,1,1,1,INSTALLED/NOT DEPLOYED,
30120289,2,2,1,INSTALLED/NOT DEPLOYED,
30120289,3,3,1,INSTALLED/NOT DEPLOYED,
30124870,1,1,1,INSTALLED/NOT DEPLOYED,
30124870,2,2,1,INSTALLED/NOT DEPLOYED,
30124870,2,3,1,INSTALLED/NOT DEPLOYED,
30124877,1,1,1,INSTALLED/NOT DEPLOYED,
30124877,2,3,1,INSTALLED/NOT DEPLOYED,
30125991,1,1,1,INSTALLED/NOT DEPLOYED,
30125991,2,3,1,INSTALLED/NOT DEPLOYED,
30128923,1,1,1,DEPLOYED-FRONT,
30134486,1,1,1,INSTALLED/NOT DEPLOYED,
30134486,2,3,1,INSTALLED/NOT DEPLOYED,
30134486,2,4,1,INSTALLED/NOT DEPLOYED,
30136172,2,1,1,INSTALLED/NOT DEPLOYED,
30141594,1,1,1,INSTALLED/NOT DEPLOYED,
30141594,2,3,1,INSTALLED/NOT DEPLOYED,
30141594,2,4,1,INSTALLED/NOT DEPLOYED,
30141594,2,5,1,INSTALLED/NOT DEPLOYED,
30141594,2,6,1,INSTALLED/NOT DEPLOYED,
30141594,3,7,1,INSTALLED/NOT DEPLOYED,
30142293,1,1,1,INSTALLED/NOT DEPLOYED,
30142293,1,2,1,INSTALLED/NOT DEPLOYED,
30142293,1,3,1,INSTALLED/NOT DEPLOYED,
30142293,2,5,1,INSTALLED/NOT DEPLOYED,
30148185,1,1,1,NOT INSTALLED,
30148185,2,3,1,INSTALLED/NOT DEPLOYED,
30148185,3,5,1,INSTALLED/NOT DEPLOYED,
30148831,1,1,1,INSTALLED/NOT DEPLOYED,
30148831,2,2,1,DEPLOYED-COMBINATION,
30148984,1,1,1,INSTALLED/NOT DEPLOYED,
30148984,2,2,1,INSTALLED/NOT DEPLOYED,
30148984,2,3,1,INSTALLED/NOT DEPLOYED,
30150682,1,1,1,INSTALLED/NOT DEPLOYED,
30150682,2,2,1,INSTALLED/NOT DEPLOYED,
30150682,3,3,1,INSTALLED/NOT DEPLOYED,
30150682,3,4,1,INSTALLED/NOT DEPLOYED,
30150682,3,5,1,INSTALLED/NOT DEPLOYED,
30150682,3,6,1,INSTALLED/NOT DEPLOYED,
30150682,3,7,1,INSTALLED/NOT DEPLOYED,
30150682,4,8,1,INSTALLED/NOT DEPLOYED,
30150682,4,9,1,INSTALLED/NOT DEPLOYED,
30150682,4,10,1,INSTALLED/NOT DEPLOYED,
30150682,4,11,1,INSTALLED/NOT DEPLOYED,
30150682,4,12,1,INSTALLED/NOT DEPLOYED,
30150682,5,13,1,INSTALLED/NOT DEPLOYED,
30150682,6,14,1,INSTALLED/NOT DEPLOYED,
30150682,6,15,1,INSTALLED/NOT DEPLOYED,
30153923,1,1,1,INSTALLED/NOT DEPLOYED,
30154381,1,1,1,INSTALLED/NOT DEPLOYED,
30154381,2,3,1,INSTALLED/NOT DEPLOYED,
30154381,2,4,1,INSTALLED/NOT DEPLOYED,
30160951,1,1,1,INSTALLED/NOT DEPLOYED,
30160951,2,2,1,NOT INSTALLED,
30162446,1,1,1,INSTALLED/NOT DEPLOYED,
30162446,1,2,1,INSTALLED/NOT DEPLOYED,
30162446,1,3,1,INSTALLED/NOT DEPLOYED,
30162446,2,4,1,INSTALLED/NOT DEPLOYED,
30162623,1,1,1,DEPLOYED-FRONT,
30162623,1,1,2,DEPLOYED-SIDE,
30162623,1,1,3,DEPLOYED-COMBINATION,
30162623,1,1,4,DEPLOYED-CURTAIN,
30162623,1,2,1,DEPLOYED-COMBINATION,
30162623,1,2,2,DEPLOYED-CURTAIN,
30162623,1,2,3,DEPLOYED-FRONT,
30162623,1,2,4,DEPLOYED-SIDE,
30162623,2,4,1,INSTALLED/NOT DEPLOYED,
30162623,2,5,1,INSTALLED/NOT DEPLOYED,
30163253,1,1,1,INSTALLED/NOT DEPLOYED,
30163253,2,3,1,DEPLOYED-SIDE,
30163730,1,1,1,INSTALLED/NOT DEPLOYED,
30163730,1,2,1,INSTALLED/NOT DEPLOYED,
30163730,1,3,1,INSTALLED/NOT DEPLOYED,
30163730,2,4,1,INSTALLED/NOT DEPLOYED,
30164386,1,1,1,INSTALLED/NOT DEPLOYED,
30164386,2,2,1,INSTALLED/NOT DEPLOYED,
30164386,2,3,1,INSTALLED/NOT DEPLOYED,
30167120,1,1,1,INSTALLED/NOT DEPLOYED,
30167120,2,2,1,INSTALLED/NOT DEPLOYED,
30167120,2,3,1,INSTALLED/NOT DEPLOYED,
30167120,2,4,1,INSTALLED/NOT DEPLOYED,
30167120,3,5,1,INSTALLED/NOT DEPLOYED,
30167282,1,1,1,INSTALLED/NOT DEPLOYED,
30167282,2,2,1,INSTALLED/NOT DEPLOYED,
30167282,2,3,1,NOT INSTALLED,
30167283,1,1,1,INSTALLED/NOT DEPLOYED,
30167283,1,2,1,INSTALLED/NOT DEPLOYED,
30171177,1,1,1,INSTALLED/NOT DEPLOYED,
30171177,2,2,1,INSTALLED/NOT DEPLOYED,
30171361,1,1,1,DEPLOYED-FRONT,
30171561,1,1,1,INSTALLED/NOT DEPLOYED,
30171561,1,2,1,INSTALLED/NOT DEPLOYED,
30171561,2,5,1,INSTALLED/NOT DEPLOYED,
30173458,1,2,1,INSTALLED/NOT DEPLOYED,
30173458,2,4,1,INSTALLED/NOT DEPLOYED,
30176501,1,1,1,INSTALLED/NOT DEPLOYED,
30176501,2,3,1,INSTALLED/NOT DEPLOYED,
30176685,1,1,1,INSTALLED/NOT DEPLOYED,
30176685,2,2,1,INSTALLED/NOT DEPLOYED,
30176685,2,3,1,INSTALLED/NOT DEPLOYED,
30176685,2,4,1,INSTALLED/NOT DEPLOYED,
30176685,2,5,1,INSTALLED/NOT DEPLOYED,
30176685,3,6,1,INSTALLED/NOT DEPLOYED,
30176685,3,7,1,INSTALLED/NOT DEPLOYED,
30176686,1,1,1,INSTALLED/NOT DEPLOYED,
30176686,1,2,1,NOT INSTALLED,
30176686,1,3,1,NOT INSTALLED,
30176686,2,5,1,INSTALLED/NOT DEPLOYED,
30176686,2,6,1,INSTALLED/NOT DEPLOYED,
30176686,2,7,1,INSTALLED/NOT DEPLOYED,
30179445,1,1,1,INSTALLED/NOT DEPLOYED,
30179445,1,2,1,INSTALLED/NOT DEPLOYED,
30179445,2,3,1,NOT INSTALLED,
30179445,2,4,1,NOT INSTALLED,
30179496,2,2,1,INSTALLED/NOT DEPLOYED,
30179496,2,3,1,INSTALLED/NOT DEPLOYED,
30179550,1,1,1,DEPLOYED-FRONT,
30179550,1,2,1,DEPLOYED-FRONT,
30179550,2,3,1,INSTALLED/NOT DEPLOYED,
30179550,2,4,1,INSTALLED/NOT DEPLOYED,
30181277,1,1,1,NOT INSTALLED,
30181277,1,2,1,NOT INSTALLED,
30181277,1,3,1,NOT INSTALLED,
30181277,2,5,1,DEPLOYED-SIDE,
30181277,2,6,1,DEPLOYED-SIDE,
30181277,2,7,1,DEPLOYED-SIDE,
30182629,2,1,1,INSTALLED/NOT DEPLOYED,
30183143,1,1,1,INSTALLED/NOT DEPLOYED,
30185641,1,1,1,INSTALLED/NOT DEPLOYED,
30185641,1,2,1,INSTALLED/NOT DEPLOYED,
30185641,2,3,1,INSTALLED/NOT DEPLOYED,
30186673,1,1,1,INSTALLED/NOT DEPLOYED,
30186673,2,3,1,INSTALLED/NOT DEPLOYED,
30187069,1,2,1,NOT INSTALLED,
30188757,1,1,1,INSTALLED/NOT DEPLOYED,
30188757,1,2,1,INSTALLED/NOT DEPLOYED,
30188757,1,3,1,INSTALLED/NOT DEPLOYED,
30188757,1,4,1,INSTALLED/NOT DEPLOYED,
30188757,1,5,1,INSTALLED/NOT DEPLOYED,
30188757,2,6,1,INSTALLED/NOT DEPLOYED,
30188757,2,7,1,INSTALLED/NOT DEPLOYED,
30188757,2,8,1,INSTALLED/NOT DEPLOYED,
30190373,1,1,1,INSTALLED/NOT DEPLOYED,
30190373,2,3,1,INSTALLED/NOT DEPLOYED,
30191294,1,1,1,INSTALLED/NOT DEPLOYED,
30191294,2,2,1,INSTALLED/NOT DEPLOYED,
30192938,1,1,1,INSTALLED/NOT DEPLOYED,
30192938,2,2,1,INSTALLED/NOT DEPLOYED,
30193604,1,1,1,INSTALLED/NOT DEPLOYED,
30193604,1,2,1,INSTALLED/NOT DEPLOYED,
30193604,2,3,1,INSTALLED/NOT DEPLOYED,
30195539,1,1,1,INSTALLED/NOT DEPLOYED,
30195539,1,2,1,INSTALLED/NOT DEPLOYED,
30195539,2,3,1,INSTALLED/NOT DEPLOYED,
30195539,2,4,1,INSTALLED/NOT DEPLOYED,
30195611,1,1,1,INSTALLED/NOT DEPLOYED,
30196276,1,1,1,INSTALLED/NOT DEPLOYED,
30196276,1,2,1,INSTALLED/NOT DEPLOYED,
30196276,1,3,1,INSTALLED/NOT DEPLOYED,
30196276,2,4,1,INSTALLED/NOT DEPLOYED,
30196276,3,6,1,INSTALLED/NOT DEPLOYED,
30196276,3,7,1,INSTALLED/NOT DEPLOYED,
30196276,4,9,1,INSTALLED/NOT DEPLOYED,
30196276,4,10,1,INSTALLED/NOT DEPLOYED,
30196276,4,11,1,INSTALLED/NOT DEPLOYED,
30196276,5,12,1,INSTALLED/NOT DEPLOYED,
30196276,6,14,1,INSTALLED/NOT DEPLOYED,
30196276,7,15,1,INSTALLED/NOT DEPLOYED,
30196276,7,16,1,INSTALLED/NOT DEPLOYED,
30196276,8,17,1,INSTALLED/NOT DEPLOYED,
30196276,8,18,1,INSTALLED/NOT DEPLOYED,
30196276,9,19,1,INSTALLED/NOT DEPLOYED,
30196276,9,20,1,INSTALLED/NOT DEPLOYED,
30199082,1,1,1,INSTALLED/NOT DEPLOYED,
30199082,2,2,1,INSTALLED/NOT DEPLOYED,
30199082,2,3,1,INSTALLED/NOT DEPLOYED,
30199082,2,4,1,INSTALLED/NOT DEPLOYED,
30199270,1,2,1,INSTALLED/NOT DEPLOYED,
30200173,1,1,1,INSTALLED/NOT DEPLOYED,
30201800,1,1,1,INSTALLED/NOT DEPLOYED,
30203652,1,1,1,INSTALLED/NOT DEPLOYED,
30203652,2,2,1,INSTALLED/NOT DEPLOYED,
30203680,1,1,1,INSTALLED/NOT DEPLOYED,
30203680,1,2,1,INSTALLED/NOT DEPLOYED,
30203680,2,3,1,INSTALLED/NOT DEPLOYED,
30203680,2,4,1,INSTALLED/NOT DEPLOYED,
30203680,2,5,1,INSTALLED/NOT DEPLOYED,
30203680,2,6,1,INSTALLED/NOT DEPLOYED,
30203680,3,7,1,INSTALLED/NOT DEPLOYED,
30203680,3,8,1,INSTALLED/NOT DEPLOYED,
30203837,1,1,1,INSTALLED/NOT DEPLOYED,
30203837,2,3,1,INSTALLED/NOT DEPLOYED,
30204835,1,1,1,DEPLOYED-FRONT,
30204835,1,1,2,DEPLOYED-SIDE,
30204835,2,2,1,DEPLOYED-FRONT,
30209450,2,2,1,INSTALLED/NOT DEPLOYED,
30209450,2,3,1,INSTALLED/NOT DEPLOYED,
30210998,1,1,1,INSTALLED/NOT DEPLOYED,
30210998,1,2,1,INSTALLED/NOT DEPLOYED,
30210998,1,3,1,INSTALLED/NOT DEPLOYED,
30210998,1,4,1,INSTALLED/NOT DEPLOYED,
30210998,2,5,1,INSTALLED/NOT DEPLOYED,
30212822,1,2,1,INSTALLED/NOT DEPLOYED,
30212935,1,1,1,INSTALLED/NOT DEPLOYED,
30212935,2,3,1,INSTALLED/NOT DEPLOYED,
30212935,2,4,1,INSTALLED/NOT DEPLOYED,
30217588,1,1,1,INSTALLED/NOT DEPLOYED,
30217588,1,2,1,INSTALLED/NOT DEPLOYED,
30217588,1,3,1,INSTALLED/NOT DEPLOYED,
30220767,1,1,1,INSTALLED/NOT DEPLOYED,
30220767,2,2,1,INSTALLED/NOT DEPLOYED,
30223616,1,1,1,INSTALLED/NOT DEPLOYED,
30223616,2,2,1,INSTALLED/NOT DEPLOYED,
30223616,2,3,1,INSTALLED/NOT DEPLOYED,
30223754,1,1,1,INSTALLED/NOT DEPLOYED,
30223754,1,2,1,INSTALLED/NOT DEPLOYED,
30223754,2,3,1,INSTALLED/NOT DEPLOYED,
30223754,2,4,1,INSTALLED/NOT DEPLOYED,
30224037,1,1,1,INSTALLED/NOT DEPLOYED,
30224037,2,2,1,INSTALLED/NOT DEPLOYED,
30224037,2,3,1,INSTALLED/NOT DEPLOYED,
30224222,2,3,1,INSTALLED/NOT DEPLOYED,
30224222,2,4,1,INSTALLED/NOT DEPLOYED,
30225926,1,1,1,INSTALLED/NOT DEPLOYED,
30225926,2,3,1,INSTALLED/NOT DEPLOYED,
30225926,2,4,1,INSTALLED/NOT DEPLOYED,
30227364,1,1,1,INSTALLED/NOT DEPLOYED,
30227364,2,2,1,INSTALLED/NOT DEPLOYED,
30229861,1,1,1,INSTALLED/NOT DEPLOYED,
30229861,1,2,1,INSTALLED/NOT DEPLOYED,
30229861,2,4,1,INSTALLED/NOT DEPLOYED,
30232204,1,1,1,INSTALLED/NOT DEPLOYED,
30232204,2,2,1,INSTALLED/NOT DEPLOYED,
30232204,2,3,1,INSTALLED/NOT DEPLOYED,
30232689,1,1,1,INSTALLED/NOT DEPLOYED,
30232689,2,2,1,INSTALLED/NOT DEPLOYED,
30233496,1,1,1,DEPLOYED-FRONT,
30233496,1,1,2,DEPLOYED-SIDE,
30233496,3,3,1,INSTALLED/NOT DEPLOYED,
30236101,1,1,1,INSTALLED/NOT DEPLOYED,
30236101,2,3,1,INSTALLED/NOT DEPLOYED,
30236354,1,1,1,INSTALLED/NOT DEPLOYED,
30236354,2,2,1,INSTALLED/NOT DEPLOYED,
30237994,1,1,1,DEPLOYED-CURTAIN,
30237994,1,1,2,DEPLOYED-FRONT,
30237994,1,1,3,DEPLOYED-OTHER (KneeAir beltetc.),
30237994,2,3,1,DEPLOYED-COMBINATION,
30237994,2,3,2,DEPLOYED-FRONT,
30238371,1,1,1,INSTALLED/NOT DEPLOYED,
30238371,2,2,1,INSTALLED/NOT DEPLOYED,
30238371,2,3,1,INSTALLED/NOT DEPLOYED,
30238496,2,2,1,INSTALLED/NOT DEPLOYED,
30240858,1,1,1,INSTALLED/NOT DEPLOYED,
30240858,1,2,1,INSTALLED/NOT DEPLOYED,
30240858,2,4,1,INSTALLED/NOT DEPLOYED,
30245275,1,1,1,DEPLOYED-FRONT,
30245275,2,2,1,INSTALLED/NOT DEPLOYED,
30245275,3,3,1,INSTALLED/NOT DEPLOYED,
30250170,1,1,1,DEPLOYED-FRONT,
30250170,2,2,1,INSTALLED/NOT DEPLOYED,
30250170,3,3,1,INSTALLED/NOT DEPLOYED,
30254018,1,1,1,INSTALLED/NOT DEPLOYED,
30254018,2,2,1,INSTALLED/NOT DEPLOYED,
30260763,1,1,1,INSTALLED/NOT DEPLOYED,
30260763,2,2,1,INSTALLED/NOT DEPLOYED,
30263292,1,1,1,INSTALLED/NOT DEPLOYED,
30263292,1,2,1,INSTALLED/NOT DEPLOYED,
30263292,2,3,1,INSTALLED/NOT DEPLOYED,
30263292,2,4,1,INSTALLED/NOT DEPLOYED,
30263292,2,5,1,INSTALLED/NOT DEPLOYED,
30263340,1,1,1,DEPLOYED-FRONT,
30263573,1,1,1,DEPLOYED-COMBINATION,
30263573,1,2,1,DEPLOYED-COMBINATION,
30263573,2,3,1,INSTALLED/NOT DEPLOYED,
30263573,2,4,1,INSTALLED/NOT DEPLOYED,
30263573,2,5,1,INSTALLED/NOT DEPLOYED,
30263573,2,6,1,INSTALLED/NOT DEPLOYED,
30263573,2,7,1,INSTALLED/NOT DEPLOYED,
30263573,2,8,1,INSTALLED/NOT DEPLOYED,
30263734,1,1,1,NOT INSTALLED,
30263734,2,2,1,INSTALLED/NOT DEPLOYED,
30268127,1,1,1,INSTALLED/NOT DEPLOYED,
30268131,1,1,1,INSTALLED/NOT DEPLOYED,
30268285,1,1,1,INSTALLED/NOT DEPLOYED,
30268285,2,2,1,INSTALLED/NOT DEPLOYED,
30268285,2,3,1,INSTALLED/NOT DEPLOYED,
30268285,2,4,1,INSTALLED/NOT DEPLOYED,
30268285,2,5,1,INSTALLED/NOT DEPLOYED,
30268285,2,6,1,INSTALLED/NOT DEPLOYED,
30268285,2,7,1,INSTALLED/NOT DEPLOYED,
30268285,2,8,1,INSTALLED/NOT DEPLOYED,
30268334,1,1,1,INSTALLED/NOT DEPLOYED,
30268334,1,2,1,INSTALLED/NOT DEPLOYED,
30268334,2,3,1,INSTALLED/NOT DEPLOYED,
30273431,1,1,1,INSTALLED/NOT DEPLOYED,
30273431,1,2,1,INSTALLED/NOT DEPLOYED,
30273431,2,3,1,INSTALLED/NOT DEPLOYED,
30273431,2,4,1,INSTALLED/NOT DEPLOYED,
30273432,1,1,1,DEPLOYED-COMBINATION,
30273432,2,2,1,INSTALLED/NOT DEPLOYED,
30273432,2,3,1,INSTALLED/NOT DEPLOYED,
30273446,2,2,1,INSTALLED/NOT DEPLOYED,
30274526,1,1,1,INSTALLED/NOT DEPLOYED,
30274526,1,2,1,NOT INSTALLED,
30274526,1,3,1,NOT INSTALLED,
30274526,1,4,1,NOT INSTALLED,
30274526,2,5,1,INSTALLED/NOT DEPLOYED,
30274526,2,6,1,INSTALLED/NOT DEPLOYED,
30275773,1,1,1,INSTALLED/NOT DEPLOYED,
30275773,2,2,1,INSTALLED/NOT DEPLOYED,
30277953,1,1,1,NOT INSTALLED,
30277953,2,3,1,INSTALLED/NOT DEPLOYED,
30279038,1,1,1,INSTALLED/NOT DEPLOYED,
30279038,2,3,1,INSTALLED/NOT DEPLOYED,
30279038,2,4,1,INSTALLED/NOT DEPLOYED,
30279038,2,5,1,INSTALLED/NOT DEPLOYED,
30279073,1,1,1,DEPLOYED-FRONT,
30279073,1,2,1,DEPLOYED-FRONT,
30279073,2,4,1,INSTALLED/NOT DEPLOYED,
30279073,2,5,1,INSTALLED/NOT DEPLOYED,
30279079,1,1,1,INSTALLED/NOT DEPLOYED,
30279079,2,2,1,INSTALLED/NOT DEPLOYED,
30279085,1,1,1,INSTALLED/NOT DEPLOYED,
30279085,1,2,1,INSTALLED/NOT DEPLOYED,
30279085,2,3,1,INSTALLED/NOT DEPLOYED,
30281676,1,1,1,INSTALLED/NOT DEPLOYED,
30281676,2,3,1,INSTALLED/NOT DEPLOYED,
30281676,2,4,1,INSTALLED/NOT DEPLOYED,
30284930,1,1,1,INSTALLED/NOT DEPLOYED,
30284930,1,2,1,INSTALLED/NOT DEPLOYED,
30284930,1,3,1,INSTALLED/NOT DEPLOYED,
30284930,2,4,1,INSTALLED/NOT DEPLOYED,
30284930,2,5,1,INSTALLED/NOT DEPLOYED,
30284930,2,6,1,INSTALLED/NOT DEPLOYED,
30284930,2,7,1,INSTALLED/NOT DEPLOYED,
30287390,2,1,1,INSTALLED/NOT DEPLOYED,
30287390,2,2,1,INSTALLED/NOT DEPLOYED,
30288028,1,1,1,INSTALLED/NOT DEPLOYED,
30288028,1,2,1,INSTALLED/NOT DEPLOYED,
30288028,2,3,1,INSTALLED/NOT DEPLOYED,
30288028,2,4,1,INSTALLED/NOT DEPLOYED,
30288028,3,5,1,INSTALLED/NOT DEPLOYED,
30288029,1,1,1,INSTALLED/NOT DEPLOYED,
30288029,2,2,1,INSTALLED/NOT DEPLOYED,
30288029,2,3,1,INSTALLED/NOT DEPLOYED,
30289648,1,1,1,DEPLOYED-FRONT,
30289650,1,1,1,INSTALLED/NOT DEPLOYED,
30289650,2,3,1,INSTALLED/NOT DEPLOYED,
30291962,1,1,1,INSTALLED/NOT DEPLOYED,
30291962,2,2,1,INSTALLED/NOT DEPLOYED,
30291962,2,3,1,INSTALLED/NOT DEPLOYED,
30292262,1,1,1,INSTALLED/NOT DEPLOYED,
30296974,2,1,1,INSTALLED/NOT DEPLOYED,
30301590,1,1,1,INSTALLED/NOT DEPLOYED,
30303925,1,1,1,INSTALLED/NOT DEPLOYED,
30304661,1,1,1,INSTALLED/NOT DEPLOYED,
30305089,1,1,1,INSTALLED/NOT DEPLOYED,
30305089,1,2,1,INSTALLED/NOT DEPLOYED,
30305089,2,4,1,INSTALLED/NOT DEPLOYED,
30305496,1,1,1,INSTALLED/NOT DEPLOYED,
30305497,1,1,1,INSTALLED/NOT DEPLOYED,
30307312,1,1,1,INSTALLED/NOT DEPLOYED,
30307312,2,3,1,INSTALLED/NOT DEPLOYED,
30310749,1,1,1,NOT INSTALLED,
30310749,2,2,1,INSTALLED/NOT DEPLOYED,
30311293,1,1,1,INSTALLED/NOT DEPLOYED,
30311293,1,2,1,INSTALLED/NOT DEPLOYED,
30313119,1,1,1,INSTALLED/NOT DEPLOYED,
30313119,2,3,1,INSTALLED/NOT DEPLOYED,
30313119,2,4,1,INSTALLED/NOT DEPLOYED,
30313119,2,5,1,INSTALLED/NOT DEPLOYED,
30313183,1,1,1,INSTALLED/NOT DEPLOYED,
30313183,2,2,1,INSTALLED/NOT DEPLOYED,
30314387,1,1,1,INSTALLED/NOT DEPLOYED,
30314857,1,1,1,DEPLOYED-FRONT,
30314857,1,2,1,DEPLOYED-FRONT,
30314857,1,2,2,DEPLOYED-OTHER (KneeAir beltetc.),
30314861,1,1,1,DEPLOYED-CURTAIN,
30315050,1,1,1,INSTALLED/NOT DEPLOYED,
30315050,2,3,1,DEPLOYED-COMBINATION,
30315050,2,4,1,DEPLOYED-COMBINATION,
30315050,2,5,1,DEPLOYED-COMBINATION,
30315050,2,6,1,DEPLOYED-COMBINATION,
30315050,3,7,1,DEPLOYED-COMBINATION,
30315050,4,8,1,INSTALLED/NOT DEPLOYED,
30315050,4,9,1,NOT INSTALLED,
30315144,1,1,1,INSTALLED/NOT DEPLOYED,
30315144,2,2,1,INSTALLED/NOT DEPLOYED,
30315882,1,1,1,DEPLOYED-COMBINATION,
30315882,1,2,1,DEPLOYED-COMBINATION,
30315882,1,3,1,DEPLOYED-COMBINATION,
30315882,1,4,1,DEPLOYED-COMBINATION,
30316167,1,1,1,INSTALLED/NOT DEPLOYED,
30316167,2,2,1,INSTALLED/NOT DEPLOYED,
30316167,2,3,1,INSTALLED/NOT DEPLOYED,
30316167,3,5,1,INSTALLED/NOT DEPLOYED,
30316167,3,6,1,INSTALLED/NOT DEPLOYED,
30316167,3,7,1,NOT INSTALLED,
30316167,3,8,1,NOT INSTALLED,
30316167,4,9,1,INSTALLED/NOT DEPLOYED,
30316167,5,11,1,INSTALLED/NOT DEPLOYED,
30316167,5,12,1,INSTALLED/NOT DEPLOYED,
30316167,5,13,1,NOT INSTALLED,
30316167,5,14,1,NOT INSTALLED,
30316263,1,1,1,INSTALLED/NOT DEPLOYED,
30316263,1,2,1,INSTALLED/NOT DEPLOYED,
30316263,2,3,1,INSTALLED/NOT DEPLOYED,
30316932,1,2,1,INSTALLED/NOT DEPLOYED,
30319010,1,1,1,INSTALLED/NOT DEPLOYED,
