IncidentId,UnitNumber,Factor_Type,Factor,
27821738,1,VEHICULAR FACTOR,99,
27821738,2,HUMAN FACTOR,99,
27821738,2,VEHICULAR FACTOR,99,
27829228,1,HUMAN FACTOR,17,
27829228,1,VEHICULAR FACTOR,13,
27829228,2,HUMAN FACTOR,99,
27829228,2,VEHICULAR FACTOR,99,
27857986,1,HUMAN FACTOR,14,
27857986,1,HUMAN FACTOR,17,
27857986,1,VEHICULAR FACTOR,99,
27857986,2,HUMAN FACTOR,99,
27857986,2,VEHICULAR FACTOR,99,
27863317,1,HUMAN FACTOR,99,
27863317,1,VEHICULAR FACTOR,99,
27863317,2,HUMAN FACTOR,03,
27863317,2,HUMAN FACTOR,08,
27863317,2,VEHICULAR FACTOR,99,
27864051,1,HUMAN FACTOR,14,
27864051,1,HUMAN FACTOR,18,
27864051,1,VEHICULAR FACTOR,99,
27872269,1,HUMAN FACTOR,14,
27872269,1,VEHICULAR FACTOR,99,
27872269,2,HUMAN FACTOR,99,
27872269,2,VEHICULAR FACTOR,99,
27873210,1,HUMAN FACTOR,08,
27873210,1,VEHICULAR FACTOR,99,
27873210,2,HUMAN FACTOR,99,
27873210,2,VEHICULAR FACTOR,99,
27883098,1,HUMAN FACTOR,99,
27883098,1,VEHICULAR FACTOR,03,
27883098,1,VEHICULAR FACTOR,08,
27890267,1,HUMAN FACTOR,99,
27890267,1,VEHICULAR FACTOR,99,
27890267,2,HUMAN FACTOR,99,
27890267,2,VEHICULAR FACTOR,99,
27896132,1,HUMAN FACTOR,11,
27896132,1,HUMAN FACTOR,14,
27896132,1,VEHICULAR FACTOR,99,
27896132,2,HUMAN FACTOR,99,
27896132,2,VEHICULAR FACTOR,99,
27901086,1,HUMAN FACTOR,14,
27901086,1,VEHICULAR FACTOR,99,
27901086,2,HUMAN FACTOR,99,
27901086,2,VEHICULAR FACTOR,99,
27901086,3,HUMAN FACTOR,99,
27901086,3,VEHICULAR FACTOR,99,
27905589,1,HUMAN FACTOR,99,
27905589,1,VEHICULAR FACTOR,99,
27905590,1,HUMAN FACTOR,08,
27905590,1,VEHICULAR FACTOR,99,
27905590,2,HUMAN FACTOR,99,
27905590,2,VEHICULAR FACTOR,99,
27905969,1,HUMAN FACTOR,14,
27905969,1,VEHICULAR FACTOR,99,
27905969,2,HUMAN FACTOR,99,
27905969,2,VEHICULAR FACTOR,99,
27923872,1,HUMAN FACTOR,18,
27923872,1,VEHICULAR FACTOR,99,
27923872,2,HUMAN FACTOR,99,
27923872,2,VEHICULAR FACTOR,99,
27928216,1,HUMAN FACTOR,08,
27928216,1,VEHICULAR FACTOR,99,
27928216,2,HUMAN FACTOR,99,
27928216,2,VEHICULAR FACTOR,99,
27928221,1,HUMAN FACTOR,99,
27928221,1,VEHICULAR FACTOR,99,
27931254,1,HUMAN FACTOR,97,
27931254,1,VEHICULAR FACTOR,99,
27931254,2,HUMAN FACTOR,99,
27931254,2,VEHICULAR FACTOR,99,
27932208,1,HUMAN FACTOR,08,
27932208,1,HUMAN FACTOR,14,
27932208,1,HUMAN FACTOR,18,
27932208,1,VEHICULAR FACTOR,99,
27932208,2,HUMAN FACTOR,99,
27932208,2,VEHICULAR FACTOR,99,
27934164,1,HUMAN FACTOR,12,
27934164,1,VEHICULAR FACTOR,99,
27934164,2,HUMAN FACTOR,99,
27934164,2,VEHICULAR FACTOR,99,
27934582,1,HUMAN FACTOR,14,
27934582,1,VEHICULAR FACTOR,99,
27934582,2,HUMAN FACTOR,99,
27934582,2,VEHICULAR FACTOR,99,
27939269,1,HUMAN FACTOR,26,
27939269,1,VEHICULAR FACTOR,99,
27939269,2,HUMAN FACTOR,99,
27939269,2,VEHICULAR FACTOR,99,
27941539,1,HUMAN FACTOR,17,
27941539,1,VEHICULAR FACTOR,99,
27941539,2,HUMAN FACTOR,99,
27941539,2,VEHICULAR FACTOR,99,
27949388,1,HUMAN FACTOR,17,
27949388,1,VEHICULAR FACTOR,99,
27949388,2,HUMAN FACTOR,16,
27949388,2,VEHICULAR FACTOR,99,
27950715,1,HUMAN FACTOR,99,
27950715,1,VEHICULAR FACTOR,03,
27960491,1,HUMAN FACTOR,18,
27960491,1,VEHICULAR FACTOR,99,
27960491,2,HUMAN FACTOR,99,
28302007,1,HUMAN FACTOR,14,
28302007,1,VEHICULAR FACTOR,99,
28302007,2,HUMAN FACTOR,99,
28302007,2,VEHICULAR FACTOR,99,
28302077,1,HUMAN FACTOR,11,
28302077,1,HUMAN FACTOR,14,
28302077,1,VEHICULAR FACTOR,99,
28302077,2,HUMAN FACTOR,99,
28302077,2,VEHICULAR FACTOR,99,
28302077,3,HUMAN FACTOR,99,
28302077,3,VEHICULAR FACTOR,99,
28304746,1,HUMAN FACTOR,01,
28304746,1,VEHICULAR FACTOR,99,
28304809,1,HUMAN FACTOR,14,
28304809,1,HUMAN FACTOR,17,
28304809,1,VEHICULAR FACTOR,99,
28304809,2,HUMAN FACTOR,99,
28304809,2,VEHICULAR FACTOR,99,
28305707,1,HUMAN FACTOR,14,
28305707,1,VEHICULAR FACTOR,99,
28305707,2,HUMAN FACTOR,99,
28305707,2,VEHICULAR FACTOR,99,
28306625,1,HUMAN FACTOR,14,
28306625,1,VEHICULAR FACTOR,99,
28306625,2,HUMAN FACTOR,99,
28306625,2,VEHICULAR FACTOR,99,
28306625,3,HUMAN FACTOR,14,
28306625,3,VEHICULAR FACTOR,99,
28307651,1,HUMAN FACTOR,04,
28307651,1,VEHICULAR FACTOR,99,
28307651,2,HUMAN FACTOR,14,
28307651,2,HUMAN FACTOR,24,
28307651,2,VEHICULAR FACTOR,99,
28309097,1,VEHICULAR FACTOR,99,
28309097,2,HUMAN FACTOR,99,
28309097,2,VEHICULAR FACTOR,99,
28309610,1,HUMAN FACTOR,11,
28309610,1,HUMAN FACTOR,14,
28309610,1,VEHICULAR FACTOR,99,
28309610,2,HUMAN FACTOR,99,
28309610,2,VEHICULAR FACTOR,99,
28310595,1,HUMAN FACTOR,14,
28310595,1,VEHICULAR FACTOR,99,
28310595,2,HUMAN FACTOR,99,
28310595,2,VEHICULAR FACTOR,99,
28310595,3,HUMAN FACTOR,99,
28310595,3,VEHICULAR FACTOR,99,
28313781,1,HUMAN FACTOR,97,
28313781,1,VEHICULAR FACTOR,99,
28314216,1,HUMAN FACTOR,14,
28314216,1,HUMAN FACTOR,18,
28314216,1,VEHICULAR FACTOR,99,
28314216,2,HUMAN FACTOR,99,
28314216,2,VEHICULAR FACTOR,99,
28314229,1,HUMAN FACTOR,01,
28314229,1,HUMAN FACTOR,14,
28314229,1,VEHICULAR FACTOR,99,
28314229,2,HUMAN FACTOR,99,
28314229,2,VEHICULAR FACTOR,99,
28318415,1,HUMAN FACTOR,99,
28318415,1,VEHICULAR FACTOR,99,
28318415,2,HUMAN FACTOR,99,
28318415,2,VEHICULAR FACTOR,99,
28318415,3,HUMAN FACTOR,99,
28318415,3,VEHICULAR FACTOR,99,
28318490,1,HUMAN FACTOR,99,
28318490,1,VEHICULAR FACTOR,99,
28319423,2,HUMAN FACTOR,99,
28319423,2,VEHICULAR FACTOR,99,
28319423,1,HUMAN FACTOR,26,
28319423,1,VEHICULAR FACTOR,99,
28321405,1,HUMAN FACTOR,14,
28321405,1,VEHICULAR FACTOR,99,
28321405,2,HUMAN FACTOR,13,
28321405,2,VEHICULAR FACTOR,99,
28321713,1,HUMAN FACTOR,99,
28321713,1,VEHICULAR FACTOR,99,
28322365,1,HUMAN FACTOR,97,
28322365,1,VEHICULAR FACTOR,97,
28322365,2,HUMAN FACTOR,99,
28322365,2,VEHICULAR FACTOR,99,
28328540,1,HUMAN FACTOR,26,
28328540,1,VEHICULAR FACTOR,99,
28328540,2,HUMAN FACTOR,99,
28328540,2,VEHICULAR FACTOR,99,
28330795,1,HUMAN FACTOR,14,
28330795,1,VEHICULAR FACTOR,99,
28331658,2,HUMAN FACTOR,19,
28331658,2,VEHICULAR FACTOR,99,
28334452,1,HUMAN FACTOR,99,
28334452,1,VEHICULAR FACTOR,99,
28334452,2,HUMAN FACTOR,99,
28334452,2,VEHICULAR FACTOR,99,
28334456,1,HUMAN FACTOR,99,
28334456,1,VEHICULAR FACTOR,99,
28334456,2,HUMAN FACTOR,99,
28334456,2,VEHICULAR FACTOR,99,
28334456,3,HUMAN FACTOR,99,
28334456,3,VEHICULAR FACTOR,99,
28334807,1,HUMAN FACTOR,99,
28334807,1,VEHICULAR FACTOR,99,
28335751,1,HUMAN FACTOR,17,
28335751,1,VEHICULAR FACTOR,99,
28335751,2,HUMAN FACTOR,99,
28335751,2,VEHICULAR FACTOR,99,
28335756,1,HUMAN FACTOR,14,
28335756,1,VEHICULAR FACTOR,99,
28335756,2,HUMAN FACTOR,99,
28335756,2,VEHICULAR FACTOR,99,
28335760,1,HUMAN FACTOR,04,
28335760,1,VEHICULAR FACTOR,99,
28335760,2,HUMAN FACTOR,99,
28335760,2,VEHICULAR FACTOR,99,
28335763,1,HUMAN FACTOR,04,
28335763,1,VEHICULAR FACTOR,99,
28335763,2,HUMAN FACTOR,99,
28335763,2,VEHICULAR FACTOR,99,
28339584,1,HUMAN FACTOR,14,
28339584,1,VEHICULAR FACTOR,99,
28339619,1,HUMAN FACTOR,14,
28339619,1,VEHICULAR FACTOR,99,
28339619,2,HUMAN FACTOR,99,
28339619,2,VEHICULAR FACTOR,99,
28339791,1,HUMAN FACTOR,19,
28339791,1,VEHICULAR FACTOR,99,
28339791,2,HUMAN FACTOR,99,
28339791,2,VEHICULAR FACTOR,99,
28340420,1,HUMAN FACTOR,99,
28340420,1,VEHICULAR FACTOR,99,
28340420,2,HUMAN FACTOR,12,
28340420,2,VEHICULAR FACTOR,99,
28344720,1,HUMAN FACTOR,14,
28344720,1,VEHICULAR FACTOR,99,
28344720,2,HUMAN FACTOR,99,
28344720,2,VEHICULAR FACTOR,99,
28345858,1,HUMAN FACTOR,01,
28345858,1,VEHICULAR FACTOR,99,
28352754,1,HUMAN FACTOR,99,
28352754,1,VEHICULAR FACTOR,99,
28357630,1,HUMAN FACTOR,14,
28357630,1,VEHICULAR FACTOR,99,
28357630,2,HUMAN FACTOR,99,
28357630,2,VEHICULAR FACTOR,99,
28357939,1,HUMAN FACTOR,13,
28357939,1,VEHICULAR FACTOR,99,
28357939,2,HUMAN FACTOR,99,
28357939,2,VEHICULAR FACTOR,99,
28358000,1,HUMAN FACTOR,14,
28358000,1,VEHICULAR FACTOR,99,
28358000,2,HUMAN FACTOR,99,
28358000,2,VEHICULAR FACTOR,99,
28358000,3,HUMAN FACTOR,99,
28358000,3,VEHICULAR FACTOR,99,
28359996,1,HUMAN FACTOR,17,
28359996,1,VEHICULAR FACTOR,99,
28359996,2,HUMAN FACTOR,99,
28359996,2,VEHICULAR FACTOR,99,
28359997,1,HUMAN FACTOR,14,
28359997,1,VEHICULAR FACTOR,99,
28359997,2,HUMAN FACTOR,97,
28359997,2,VEHICULAR FACTOR,99,
28359997,3,HUMAN FACTOR,99,
28359997,3,VEHICULAR FACTOR,99,
28359997,4,HUMAN FACTOR,11,
28359997,4,VEHICULAR FACTOR,99,
28360674,1,HUMAN FACTOR,14,
28360674,1,VEHICULAR FACTOR,99,
28360674,2,HUMAN FACTOR,14,
28360674,2,VEHICULAR FACTOR,99,
28361200,1,HUMAN FACTOR,11,
27960491,2,VEHICULAR FACTOR,99,
27972328,1,HUMAN FACTOR,14,
27972328,1,VEHICULAR FACTOR,99,
27972328,2,HUMAN FACTOR,99,
27972328,2,VEHICULAR FACTOR,99,
27972792,1,HUMAN FACTOR,14,
27972792,1,VEHICULAR FACTOR,99,
27972792,2,HUMAN FACTOR,99,
27972792,2,VEHICULAR FACTOR,99,
27975828,1,HUMAN FACTOR,17,
27975828,1,VEHICULAR FACTOR,99,
27975828,2,HUMAN FACTOR,99,
27975828,2,VEHICULAR FACTOR,99,
27975828,3,HUMAN FACTOR,99,
27975828,3,VEHICULAR FACTOR,99,
27976626,1,HUMAN FACTOR,97,
27976626,1,VEHICULAR FACTOR,99,
27976626,2,HUMAN FACTOR,99,
27976626,2,VEHICULAR FACTOR,99,
27976630,1,HUMAN FACTOR,17,
27976630,1,VEHICULAR FACTOR,99,
27976630,2,HUMAN FACTOR,99,
27976630,2,VEHICULAR FACTOR,99,
27980953,1,HUMAN FACTOR,14,
27980953,1,VEHICULAR FACTOR,99,
27980953,2,HUMAN FACTOR,99,
27980953,2,VEHICULAR FACTOR,99,
27981984,1,HUMAN FACTOR,14,
27981984,1,VEHICULAR FACTOR,99,
27981984,2,HUMAN FACTOR,99,
27981984,2,VEHICULAR FACTOR,99,
27984894,1,HUMAN FACTOR,26,
27984894,1,HUMAN FACTOR,14,
27984894,1,VEHICULAR FACTOR,99,
27984894,2,HUMAN FACTOR,99,
27984894,2,VEHICULAR FACTOR,99,
27985841,1,HUMAN FACTOR,08,
27985841,1,HUMAN FACTOR,14,
27985841,1,VEHICULAR FACTOR,99,
27985841,2,HUMAN FACTOR,99,
27985841,2,VEHICULAR FACTOR,99,
27986139,1,HUMAN FACTOR,08,
27986139,1,VEHICULAR FACTOR,99,
27986139,2,HUMAN FACTOR,99,
27986139,2,VEHICULAR FACTOR,99,
27989673,1,HUMAN FACTOR,03,
27989673,1,VEHICULAR FACTOR,99,
27989673,2,HUMAN FACTOR,99,
27989673,2,VEHICULAR FACTOR,99,
27989673,3,HUMAN FACTOR,99,
27989673,3,VEHICULAR FACTOR,99,
27991581,1,HUMAN FACTOR,08,
27991581,1,HUMAN FACTOR,11,
27991581,1,VEHICULAR FACTOR,99,
27991581,2,HUMAN FACTOR,97,
27991581,2,VEHICULAR FACTOR,99,
28000226,1,HUMAN FACTOR,14,
28000226,1,VEHICULAR FACTOR,99,
28000226,2,HUMAN FACTOR,14,
28000226,2,VEHICULAR FACTOR,99,
28004300,1,HUMAN FACTOR,11,
28004300,1,HUMAN FACTOR,14,
28004300,1,VEHICULAR FACTOR,99,
28004300,2,HUMAN FACTOR,99,
28004300,2,VEHICULAR FACTOR,99,
28004300,3,HUMAN FACTOR,99,
28004300,3,VEHICULAR FACTOR,99,
28005121,1,HUMAN FACTOR,08,
28005121,1,VEHICULAR FACTOR,99,
28005121,2,HUMAN FACTOR,99,
28005121,2,VEHICULAR FACTOR,99,
28009277,1,HUMAN FACTOR,17,
28009277,1,VEHICULAR FACTOR,99,
28013322,1,HUMAN FACTOR,14,
28013322,1,VEHICULAR FACTOR,99,
28013322,2,HUMAN FACTOR,99,
28013322,2,VEHICULAR FACTOR,99,
28016085,1,HUMAN FACTOR,14,
28016085,1,VEHICULAR FACTOR,99,
28016085,2,HUMAN FACTOR,99,
28016085,2,VEHICULAR FACTOR,99,
28018926,1,HUMAN FACTOR,14,
28018926,1,VEHICULAR FACTOR,99,
28018926,2,HUMAN FACTOR,99,
28018926,2,VEHICULAR FACTOR,99,
28026235,1,HUMAN FACTOR,11,
28026235,1,HUMAN FACTOR,14,
28026235,1,VEHICULAR FACTOR,99,
28026235,2,HUMAN FACTOR,99,
28026235,2,VEHICULAR FACTOR,99,
28026303,1,HUMAN FACTOR,11,
28026303,1,HUMAN FACTOR,14,
28026303,1,VEHICULAR FACTOR,99,
28026303,2,HUMAN FACTOR,11,
28026303,2,VEHICULAR FACTOR,99,
28026303,3,HUMAN FACTOR,99,
28026303,3,VEHICULAR FACTOR,99,
28026304,1,HUMAN FACTOR,11,
28026304,1,HUMAN FACTOR,14,
28026304,1,VEHICULAR FACTOR,99,
28026304,2,HUMAN FACTOR,99,
28026304,2,VEHICULAR FACTOR,99,
28029561,1,HUMAN FACTOR,03,
28029561,1,VEHICULAR FACTOR,99,
28029561,2,HUMAN FACTOR,03,
28029561,2,VEHICULAR FACTOR,99,
28029710,1,HUMAN FACTOR,08,
28029710,1,VEHICULAR FACTOR,99,
28029710,2,HUMAN FACTOR,99,
28029710,2,VEHICULAR FACTOR,99,
28032442,1,HUMAN FACTOR,99,
28032442,1,VEHICULAR FACTOR,99,
28032442,2,HUMAN FACTOR,99,
28032442,2,VEHICULAR FACTOR,99,
28034177,1,HUMAN FACTOR,14,
28034177,1,VEHICULAR FACTOR,99,
28034177,2,HUMAN FACTOR,99,
28034177,2,VEHICULAR FACTOR,99,
28036084,1,HUMAN FACTOR,03,
28036084,1,VEHICULAR FACTOR,99,
28036084,2,HUMAN FACTOR,99,
28036084,2,VEHICULAR FACTOR,99,
28043076,1,HUMAN FACTOR,08,
28043076,1,HUMAN FACTOR,14,
28043076,1,VEHICULAR FACTOR,99,
28043076,2,HUMAN FACTOR,99,
28043076,2,VEHICULAR FACTOR,99,
28043076,3,HUMAN FACTOR,99,
28043076,3,VEHICULAR FACTOR,99,
28045119,1,HUMAN FACTOR,08,
28045119,1,VEHICULAR FACTOR,99,
28045119,2,HUMAN FACTOR,99,
28045119,2,VEHICULAR FACTOR,99,
28047488,1,HUMAN FACTOR,17,
28047488,1,VEHICULAR FACTOR,99,
28048069,1,HUMAN FACTOR,14,
28048069,1,VEHICULAR FACTOR,99,
28048069,2,HUMAN FACTOR,99,
28048069,2,VEHICULAR FACTOR,99,
28056799,1,HUMAN FACTOR,97,
28056799,1,VEHICULAR FACTOR,99,
28056799,2,HUMAN FACTOR,99,
28056799,2,VEHICULAR FACTOR,99,
28056799,3,HUMAN FACTOR,99,
28056799,3,VEHICULAR FACTOR,99,
28057494,1,HUMAN FACTOR,14,
28057494,1,VEHICULAR FACTOR,99,
28057494,2,HUMAN FACTOR,99,
28057494,2,VEHICULAR FACTOR,99,
28057498,1,HUMAN FACTOR,14,
28057498,1,VEHICULAR FACTOR,99,
28057498,2,HUMAN FACTOR,99,
28057498,2,VEHICULAR FACTOR,99,
28060239,1,HUMAN FACTOR,26,
28060239,1,HUMAN FACTOR,14,
28060239,1,VEHICULAR FACTOR,99,
28060239,2,HUMAN FACTOR,99,
28060239,2,VEHICULAR FACTOR,99,
28060239,3,HUMAN FACTOR,99,
28060239,3,VEHICULAR FACTOR,99,
28061706,1,HUMAN FACTOR,17,
28061706,1,VEHICULAR FACTOR,99,
28065736,1,HUMAN FACTOR,14,
28065736,1,VEHICULAR FACTOR,99,
28065736,2,HUMAN FACTOR,99,
28065736,2,VEHICULAR FACTOR,99,
28065931,1,HUMAN FACTOR,99,
28065931,1,VEHICULAR FACTOR,99,
28067024,1,HUMAN FACTOR,11,
28067024,1,HUMAN FACTOR,14,
28361200,1,VEHICULAR FACTOR,99,
28361200,2,HUMAN FACTOR,99,
28361200,2,VEHICULAR FACTOR,99,
28361202,1,HUMAN FACTOR,11,
28361202,1,HUMAN FACTOR,14,
28361202,1,VEHICULAR FACTOR,99,
28361202,2,HUMAN FACTOR,99,
28361202,2,VEHICULAR FACTOR,99,
28362188,1,HUMAN FACTOR,17,
28362188,1,VEHICULAR FACTOR,99,
28362188,2,HUMAN FACTOR,99,
28362188,2,VEHICULAR FACTOR,99,
28362310,1,HUMAN FACTOR,99,
28362310,1,VEHICULAR FACTOR,99,
28362310,2,HUMAN FACTOR,99,
28362310,2,VEHICULAR FACTOR,99,
28362314,1,HUMAN FACTOR,99,
28362314,1,VEHICULAR FACTOR,99,
28362314,2,HUMAN FACTOR,99,
28362314,2,VEHICULAR FACTOR,99,
28362322,1,HUMAN FACTOR,99,
28362322,1,VEHICULAR FACTOR,99,
28362323,1,HUMAN FACTOR,17,
28362323,1,VEHICULAR FACTOR,99,
28362323,2,HUMAN FACTOR,99,
28362323,2,VEHICULAR FACTOR,99,
28362554,1,HUMAN FACTOR,14,
28362554,1,HUMAN FACTOR,17,
28362554,1,VEHICULAR FACTOR,99,
28362554,2,HUMAN FACTOR,99,
28362554,2,VEHICULAR FACTOR,99,
28370843,1,HUMAN FACTOR,18,
28370843,1,VEHICULAR FACTOR,99,
28370843,2,HUMAN FACTOR,99,
28370843,2,VEHICULAR FACTOR,99,
28371459,1,HUMAN FACTOR,11,
28371459,1,HUMAN FACTOR,14,
28371459,1,HUMAN FACTOR,18,
28371459,1,VEHICULAR FACTOR,99,
28371459,2,HUMAN FACTOR,99,
28371459,2,VEHICULAR FACTOR,99,
28374313,1,HUMAN FACTOR,14,
28374313,1,VEHICULAR FACTOR,99,
28374313,2,HUMAN FACTOR,99,
28374313,2,VEHICULAR FACTOR,99,
28375200,1,HUMAN FACTOR,99,
28375200,1,VEHICULAR FACTOR,99,
28381215,1,HUMAN FACTOR,14,
28381215,1,VEHICULAR FACTOR,99,
28381215,2,HUMAN FACTOR,99,
28381215,2,VEHICULAR FACTOR,99,
28383376,1,HUMAN FACTOR,99,
28383376,1,VEHICULAR FACTOR,99,
28383376,2,HUMAN FACTOR,99,
28383376,2,VEHICULAR FACTOR,99,
28383682,1,HUMAN FACTOR,99,
28383682,1,VEHICULAR FACTOR,99,
28383682,2,HUMAN FACTOR,99,
28383682,2,VEHICULAR FACTOR,99,
28383772,1,HUMAN FACTOR,11,
28383772,1,VEHICULAR FACTOR,99,
28383772,2,HUMAN FACTOR,99,
28383772,2,VEHICULAR FACTOR,99,
28384152,1,HUMAN FACTOR,18,
28384152,1,VEHICULAR FACTOR,99,
28384152,2,HUMAN FACTOR,99,
28384152,2,VEHICULAR FACTOR,99,
28384333,1,HUMAN FACTOR,14,
28384333,1,VEHICULAR FACTOR,99,
28384333,2,HUMAN FACTOR,99,
28384333,2,VEHICULAR FACTOR,99,
28385034,1,HUMAN FACTOR,08,
28385034,1,VEHICULAR FACTOR,99,
28385034,2,HUMAN FACTOR,99,
28385034,2,VEHICULAR FACTOR,99,
28388123,1,HUMAN FACTOR,18,
28388123,1,VEHICULAR FACTOR,99,
28388123,2,HUMAN FACTOR,99,
28388123,2,VEHICULAR FACTOR,99,
28389827,1,HUMAN FACTOR,17,
28389827,1,VEHICULAR FACTOR,99,
28389827,2,HUMAN FACTOR,99,
28389827,2,VEHICULAR FACTOR,99,
28392341,1,HUMAN FACTOR,08,
28392341,1,VEHICULAR FACTOR,99,
28392341,2,HUMAN FACTOR,99,
28392341,2,VEHICULAR FACTOR,99,
28392448,1,HUMAN FACTOR,26,
28392448,1,HUMAN FACTOR,22,
28392448,1,VEHICULAR FACTOR,99,
28396560,1,HUMAN FACTOR,14,
28396560,1,VEHICULAR FACTOR,99,
28396560,2,HUMAN FACTOR,99,
28396560,2,VEHICULAR FACTOR,99,
28397277,1,HUMAN FACTOR,26,
28397277,1,HUMAN FACTOR,08,
28397277,1,HUMAN FACTOR,12,
28397277,1,VEHICULAR FACTOR,99,
28397277,2,HUMAN FACTOR,26,
28397277,2,VEHICULAR FACTOR,99,
28397293,1,HUMAN FACTOR,14,
28397293,1,VEHICULAR FACTOR,99,
28397293,2,HUMAN FACTOR,99,
28397293,2,VEHICULAR FACTOR,99,
28397939,1,HUMAN FACTOR,03,
28397939,1,HUMAN FACTOR,17,
28397939,1,HUMAN FACTOR,18,
28397939,1,VEHICULAR FACTOR,99,
28398145,1,HUMAN FACTOR,03,
28398145,1,HUMAN FACTOR,08,
28398145,1,VEHICULAR FACTOR,99,
28398145,2,HUMAN FACTOR,99,
28398145,2,VEHICULAR FACTOR,99,
28401779,1,HUMAN FACTOR,03,
28401779,1,HUMAN FACTOR,08,
28401779,1,HUMAN FACTOR,18,
28401779,1,VEHICULAR FACTOR,99,
28401779,2,HUMAN FACTOR,99,
28401779,2,VEHICULAR FACTOR,99,
28405388,1,HUMAN FACTOR,11,
28405388,1,VEHICULAR FACTOR,99,
28405388,2,HUMAN FACTOR,11,
28405388,2,VEHICULAR FACTOR,99,
28405388,3,HUMAN FACTOR,99,
28405388,3,VEHICULAR FACTOR,99,
28405388,4,HUMAN FACTOR,11,
28405388,4,VEHICULAR FACTOR,99,
28409911,1,HUMAN FACTOR,14,
28409911,1,VEHICULAR FACTOR,99,
28409911,2,HUMAN FACTOR,99,
28409911,2,VEHICULAR FACTOR,99,
28409987,1,HUMAN FACTOR,19,
28409987,1,VEHICULAR FACTOR,99,
28409987,2,HUMAN FACTOR,99,
28409987,2,VEHICULAR FACTOR,99,
28410030,1,HUMAN FACTOR,14,
28410030,1,VEHICULAR FACTOR,99,
28410030,2,HUMAN FACTOR,99,
28410030,2,VEHICULAR FACTOR,99,
28410044,1,HUMAN FACTOR,18,
28410044,1,HUMAN FACTOR,20,
28410044,1,VEHICULAR FACTOR,99,
28410044,2,HUMAN FACTOR,99,
28410044,2,VEHICULAR FACTOR,99,
28410044,3,HUMAN FACTOR,99,
28410044,3,VEHICULAR FACTOR,99,
28410438,1,HUMAN FACTOR,99,
28410438,1,VEHICULAR FACTOR,99,
28410438,2,HUMAN FACTOR,99,
28410438,2,VEHICULAR FACTOR,99,
28410438,3,HUMAN FACTOR,99,
28410438,3,VEHICULAR FACTOR,99,
28410438,4,HUMAN FACTOR,99,
28410438,4,VEHICULAR FACTOR,99,
28431291,1,HUMAN FACTOR,19,
28431291,1,VEHICULAR FACTOR,99,
28440749,1,HUMAN FACTOR,11,
28440749,1,VEHICULAR FACTOR,99,
28440749,2,HUMAN FACTOR,99,
28440749,2,VEHICULAR FACTOR,99,
28444823,1,HUMAN FACTOR,14,
28444823,1,VEHICULAR FACTOR,99,
28444823,2,HUMAN FACTOR,99,
28444823,2,VEHICULAR FACTOR,99,
28449122,1,HUMAN FACTOR,99,
28449122,1,VEHICULAR FACTOR,99,
28449501,1,HUMAN FACTOR,99,
28449501,1,VEHICULAR FACTOR,99,
28449501,2,HUMAN FACTOR,99,
28449501,2,VEHICULAR FACTOR,99,
28067024,1,VEHICULAR FACTOR,99,
28067024,2,HUMAN FACTOR,99,
28067024,2,VEHICULAR FACTOR,99,
28067888,1,HUMAN FACTOR,99,
28067888,1,VEHICULAR FACTOR,99,
28084220,1,HUMAN FACTOR,11,
28084220,1,HUMAN FACTOR,14,
28084220,1,HUMAN FACTOR,18,
28084220,1,VEHICULAR FACTOR,99,
28084220,2,HUMAN FACTOR,99,
28084220,2,VEHICULAR FACTOR,99,
28085340,1,HUMAN FACTOR,11,
28085340,1,HUMAN FACTOR,14,
28085340,1,VEHICULAR FACTOR,99,
28085340,2,HUMAN FACTOR,99,
28085340,2,VEHICULAR FACTOR,99,
28089173,1,HUMAN FACTOR,99,
28089173,1,VEHICULAR FACTOR,99,
28089173,2,HUMAN FACTOR,99,
28089173,2,VEHICULAR FACTOR,99,
28097820,1,HUMAN FACTOR,08,
28097820,1,VEHICULAR FACTOR,99,
28097820,2,HUMAN FACTOR,99,
28097820,2,VEHICULAR FACTOR,99,
28098860,1,HUMAN FACTOR,99,
28098860,1,VEHICULAR FACTOR,99,
28098860,2,HUMAN FACTOR,99,
28098860,2,VEHICULAR FACTOR,99,
28102003,1,HUMAN FACTOR,17,
28102003,1,VEHICULAR FACTOR,99,
28102003,2,HUMAN FACTOR,99,
28102003,2,VEHICULAR FACTOR,99,
28103588,1,HUMAN FACTOR,17,
28103588,1,VEHICULAR FACTOR,99,
28111609,1,HUMAN FACTOR,11,
28111609,1,VEHICULAR FACTOR,99,
28111609,2,HUMAN FACTOR,99,
28111609,2,VEHICULAR FACTOR,99,
28111609,3,HUMAN FACTOR,99,
28111609,3,VEHICULAR FACTOR,99,
28111701,1,HUMAN FACTOR,08,
28111701,1,VEHICULAR FACTOR,99,
28111701,2,HUMAN FACTOR,99,
28111701,2,VEHICULAR FACTOR,99,
28111878,1,HUMAN FACTOR,01,
28111878,1,HUMAN FACTOR,03,
28111878,1,HUMAN FACTOR,08,
28111878,1,VEHICULAR FACTOR,99,
28111878,2,HUMAN FACTOR,99,
28111878,2,VEHICULAR FACTOR,99,
28112451,1,HUMAN FACTOR,03,
28112451,1,HUMAN FACTOR,08,
28112451,2,HUMAN FACTOR,99,
28112451,2,VEHICULAR FACTOR,99,
28114925,1,HUMAN FACTOR,14,
28114925,1,VEHICULAR FACTOR,99,
