IncidentID,UnitNumber,UnitType,AirbagSwitchCde,IsCommercialVeh,CrashAvoidCde,DriverIdentifiedCde,EventCollWithFirstCde,EventCollWithSecondCde,HasFire,PreCollActionCde,UnderOverrideCde,VehicleIsInsured,MakeCde,ModelCde,VehicleType,MakeDescription,ModelDescription,
30192938,2,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
30171177,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,KIA,,4 DOOR,KIA MOTORS CORPORATION,K5 GT,
30171361,1,PASSENGER CAR,01,False,,DI,41,,False,03,98,False,ACUR,ATL,4 DOOR,ACURA,TL,
30163253,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
30162446,2,PASSENGER CAR,03,False,,DI,05,05,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30162623,1,PASSENGER CAR,03,False,,DI,05,41,True,03,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30150682,5,PASSENGER CAR,03,False,,DI,05,05,False,13,01,True,BMW,535,4 DOOR,BMW,535 SERIES,
30245275,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,TAU,4 DOOR,FORD,TAURUS,
30164386,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,PONT,GRA,4 DOOR,PONTIAC,GRAND PRIX,
30167120,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
30250170,3,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30254018,1,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30254018,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30260763,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30263292,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30236101,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHRY,300,4 DOOR,CHRYSLER,300  SERIES,
30233496,1,PASSENGER CAR,03,False,,DI,05,05,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30232204,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30229861,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30220767,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30225926,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30150682,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30141594,2,PASSENGER CAR,03,False,,DI,05,05,False,13,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30142293,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30148831,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30109805,1,PASSENGER CAR,01,False,,DI,16,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30111101,1,PASSENGER CAR,01,False,,DI,05,51,False,05,01,True,BUIC,LCR,4 DOOR,BUICK,LACROSSE,
30108309,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,SUBA,LEG,4 DOOR,SUBARU,LEGACY,
30106762,2,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30107663,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30134486,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30196276,6,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30188757,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,CHRY,300,4 DOOR,CHRYSLER,300  SERIES,
30223754,1,PASSENGER CAR,03,False,,DI,05,47,False,10,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
30224037,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,VIC,4 DOOR,FORD,CROWN VICTORIA,
30224037,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30125991,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30124877,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,BMW,335,4 DOOR,BMW,335 SERIES,
30124870,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30115866,1,PASSENGER CAR,01,False,,DI,16,36,False,05,01,True,HYUN,ACC,4 DOOR,HYUNDAI,ACCENT,
30120289,1,PASSENGER CAR,03,False,,DI,05,05,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30078372,1,PASSENGER CAR,03,False,,DI,41,16,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30065571,1,PASSENGER CAR,01,False,,DI,05,,False,07,01,True,LEXS,ES2,4 DOOR,LEXUS,ES250,
30065571,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30062040,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,MAZD,MZ3,4 DOOR,MAZDA,MAZDA 3,
30061409,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30094990,1,PASSENGER CAR,01,False,,DI,46,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30083545,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30060604,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30057706,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30045407,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,KIA,,4 DOOR,KIA MOTORS CORPORATION,K5,
30032698,1,PASSENGER CAR,03,False,,DI,05,,False,19,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30032698,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30036202,1,PASSENGER CAR,03,False,,DI,05,,False,02,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30099888,3,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30100727,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30101046,2,PASSENGER CAR,03,False,,DI,05,05,False,13,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
30101046,3,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30103698,1,PASSENGER CAR,03,False,,DI,51,48,False,05,01,False,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30097888,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30098135,1,PASSENGER CAR,02,False,,DI,49,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30070315,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30070190,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30070190,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30089216,2,PASSENGER CAR,01,False,,DI,05,05,False,16,01,True,FORD,FIE,4 DOOR,FORD,FIESTA,
30089216,3,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30091438,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,INFI,G37,4 DOOR,INFINITI,G37 COUPE,
30063283,1,PASSENGER CAR,03,False,,DI,06,,False,05,01,False,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30064216,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30288029,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,ACUR,TSX,4 DOOR,ACURA,TSX,
30311293,1,PASSENGER CAR,01,False,,DI,32,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30310749,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30305496,1,PASSENGER CAR,01,False,,DI,48,,False,01,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30305497,1,PASSENGER CAR,01,False,,DI,32,,False,01,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30296974,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30240858,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,LEXS,LS5,4 DOOR,LEXUS,LS500/LS500H,
30268285,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30273446,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
30275773,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30279038,1,PASSENGER CAR,03,False,,DI,05,,False,08,01,True,PONT,GRA,4 DOOR,PONTIAC,GRAND PRIX,
30279038,2,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,CHRY,200,4 DOOR,CHRYSLER,200 SERIES,
30279073,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,ACUR,ATL,4 DOOR,ACURA,TL,
30279073,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30263573,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30273432,1,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30279085,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30337435,1,PASSENGER CAR,01,False,,DI,05,,False,08,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30344118,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30344118,2,PASSENGER CAR,01,False,,DI,05,20,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30344118,3,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,MITS,LAN,4 DOOR,MITSUBISHI,LANCER,
30333728,2,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,CHEV,HHR,4 DOOR,CHEVROLET,HHR,
30328739,1,PASSENGER CAR,01,False,,DI,41,,False,05,01,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
30333550,2,PASSENGER CAR,01,False,,DI,05,,False,97,01,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30813352,1,PASSENGER CAR,01,False,,DI,41,05,False,05,01,False,DODG,AVN,4 DOOR,DODGE,AVENGER,
30814134,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30814711,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30813681,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,MAZD,CX5,4 DOOR,MAZDA,CX-5,
30811405,1,PASSENGER CAR,03,False,,DI,05,,False,15,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30811405,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,TESL,TX,4 DOOR,TESLA MOTORS,MODEL X,
30799726,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,LEXS,250,4 DOOR,LEXUS,ES250/IS250-IS250C,
30789800,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,False,DODG,CHA,4 DOOR,DODGE,CHARGER,
30823657,2,PASSENGER CAR,03,False,,DI,05,,False,16,98,True,VOLK,PAS,4 DOOR,VOLKSWAGEN,PASSAT,
30823428,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30827482,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,FORD,FIE,4 DOOR,FORD,FIESTA,
30818904,1,PASSENGER CAR,01,False,,DI,41,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30818956,1,PASSENGER CAR,01,False,,DI,47,05,False,11,01,False,LEXS,IS2,4 DOOR,LEXUS,IS200T,
30814068,2,PASSENGER CAR,02,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30758241,1,PASSENGER CAR,03,False,,DI,41,,False,98,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30759034,1,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,MAZD,MZ3,4 DOOR,MAZDA,MAZDA 3,
30759034,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
30754712,1,PASSENGER CAR,01,False,,DI,05,36,False,05,98,True,VOLK,PAS,4 DOOR,VOLKSWAGEN,PASSAT,
30755804,3,PASSENGER CAR,02,False,,DI,05,,False,13,03,True,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
30761965,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30773094,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
30773094,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30774696,1,PASSENGER CAR,01,False,,DI,41,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30762381,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30763283,1,PASSENGER CAR,03,False,,DI,01,,False,05,01,True,INFI,G37,4 DOOR,INFINITI,G37 COUPE,
30769242,1,PASSENGER CAR,01,False,,DI,46,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30786512,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,MERZ,C30,4 DOOR,MERCEDES-BENZ,C300,
30774730,2,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30774993,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,AUDI,AA3,4 DOOR,AUDI,A3/A3 CABRIOLET/A3 SPORTBACK,
30654691,1,PASSENGER CAR,03,False,,DI,15,,False,02,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30684391,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30684391,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,STRN,ION,4 DOOR,SATURN,ION,
30684391,3,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30674493,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30672321,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
30669189,2,PASSENGER CAR,02,False,,DI,05,05,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30665125,1,PASSENGER CAR,01,False,,DI,05,,False,10,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30665125,2,PASSENGER CAR,01,False,,DI,47,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30726171,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,FORD,500,4 DOOR,FORD,FIVE HUNDRED,
30646107,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30646107,2,PASSENGER CAR,03,False,,DL,05,,False,12,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30666057,2,PASSENGER CAR,03,False,,DI,05,16,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30650807,1,PASSENGER CAR,03,False,,DI,05,,False,97,01,True,LINC,LS,4 DOOR,LINCOLN,LS,
30646008,1,PASSENGER CAR,03,False,,DI,05,,False,06,01,True,NISS,MAX,4 DOOR,NISSAN,MAXIMA,
30727172,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,KIA,,4 DOOR,KIA MOTORS CORPORATION,,
30726476,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30755811,3,PASSENGER CAR,02,False,,DI,05,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30743157,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
30736251,2,PASSENGER CAR,02,False,,DL,05,,False,12,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30734207,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
30733349,1,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,LEXS,300,4 DOOR,LEXUS,ES300,
30771896,2,OTHER PUBLIC OWNED VEHICLE,03,False,,DI,05,,False,10,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30807943,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30804919,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30804919,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30799744,1,PASSENGER CAR,01,False,,DI,05,,False,15,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30799744,2,PASSENGER CAR,01,False,,DI,05,,False,15,01,True,CHRY,200,4 DOOR,CHRYSLER,200 SERIES,
30793200,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,CHEV,CAV,4 DOOR,CHEVROLET,CAVALIER,
30794971,2,PASSENGER CAR,02,False,,DI,05,,False,05,01,True,HOND,ACC,4 DOOR,HONDA,ACCORD,
30794899,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30794899,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,INFI,M35,4 DOOR,INFINITI,M35 SERIES,
30799704,2,PASSENGER CAR,03,False,,DI,05,05,False,16,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
29981525,1,PASSENGER CAR,03,False,,DI,05,,False,18,01,True,CHRY,200,4 DOOR,CHRYSLER,200 SERIES,
29981525,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
29982349,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,VOLK,JET,4 DOOR,VOLKSWAGEN,JETTA,
29984582,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
31329313,2,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,KIA,FRT,4 DOOR,KIA MOTORS CORPORATION,FORTE,
31418946,1,PASSENGER CAR,01,False,07,DI,06,,False,05,01,False,CHEV,SLV,4 DOOR,CHEVROLET,SILVERADO,
31059529,1,PASSENGER CAR,03,False,,DI,05,46,False,03,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30997863,1,PASSENGER CAR,03,False,,DI,51,16,False,05,01,True,LEXS,IS2,4 DOOR,LEXUS,IS200T,
30964992,2,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,NISS,MAX,4 DOOR,NISSAN,MAXIMA,
30959873,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30026606,2,PASSENGER CAR,02,False,,DI,05,16,False,05,01,True,BMW,32I,4 DOOR,BMW,325I,
30028255,1,PASSENGER CAR,01,False,,DI,41,,False,05,01,False,HOND,ACC,4 DOOR,HONDA,ACCORD,
30029904,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30014629,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30026111,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30016301,1,PASSENGER CAR,03,False,,DI,05,46,False,05,01,False,LINC,MKS,4 DOOR,LINCOLN,MKS,
30016301,2,PASSENGER CAR,03,False,,DI,05,,False,10,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30016309,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30862561,1,PASSENGER CAR,03,False,,DI,05,,False,11,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30837611,1,PASSENGER CAR,03,False,,DI,05,,False,03,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
30816944,2,PASSENGER CAR,01,False,,DI,05,,False,05,98,True,HYUN,ELN,4 DOOR,HYUNDAI,ELANTRA,
30831154,2,PASSENGER CAR,01,False,,DI,05,05,False,13,01,True,MNNI,CTY,4 DOOR,MINI (PC),CTRYMN/S CTRYMN/S CTRYMN ALL4,
30841159,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30923136,1,PASSENGER CAR,02,False,,DI,05,,False,03,01,True,MAZD,MZ3,4 DOOR,MAZDA,MAZDA 3,
31154772,1,PASSENGER CAR,02,False,,DI,05,23,False,05,04,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30951006,2,PASSENGER CAR,01,False,,DI,46,,False,05,98,True,DODG,AVN,4 DOOR,DODGE,AVENGER,
31758507,1,PASSENGER CAR,02,False,,DI,05,,False,05,01,False,FORD,FOC,4 DOOR,FORD,FOCUS/FOCUS RS,
33269749,2,PASSENGER CAR,01,False,,DL,05,,False,12,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
29991787,2,PASSENGER CAR,01,False,,DI,05,,False,16,01,True,CHEV,MAL,4 DOOR,CHEVROLET,MALIBU,
29999898,2,PASSENGER CAR,03,False,,DI,05,05,False,13,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
29999898,3,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,NISS,SEN,4 DOOR,NISSAN,SENTRA,
29983176,1,PASSENGER CAR,03,False,,DI,05,,False,07,01,True,TOYT,AVA,4 DOOR,TOYOTA,AVALON,
29978211,1,PASSENGER CAR,01,False,,DI,05,,False,03,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30699496,4,PASSENGER CAR,01,False,,DI,05,,False,13,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30712921,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,False,FORD,FUS,4 DOOR,FORD,FUSION,
30702738,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,NISS,MAX,4 DOOR,NISSAN,MAXIMA,
30702239,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30702239,2,PASSENGER CAR,03,False,,DI,05,,False,13,01,True,CHEV,CRZ,4 DOOR,CHEVROLET,CRUZE,
30702533,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
30702090,1,PASSENGER CAR,01,False,,DI,05,,False,11,01,True,NISS,MAX,4 DOOR,NISSAN,MAXIMA,
30699509,1,PASSENGER CAR,01,False,,DI,06,39,False,05,01,True,DODG,CHA,4 DOOR,DODGE,CHARGER,
30669319,1,PASSENGER CAR,03,False,,DI,05,05,False,05,01,True,INFI,Q50,4 DOOR,INFINITI,Q50,
30714726,2,PASSENGER CAR,01,False,,DI,06,,False,05,01,True,TOYT,CAM,4 DOOR,TOYOTA,CAMRY,
30650180,1,PASSENGER CAR,03,False,,DI,05,05,False,15,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
30709674,2,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30711984,2,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
30711984,3,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,VOLK,PAS,4 DOOR,VOLKSWAGEN,PASSAT,
30711984,4,PASSENGER CAR,01,False,,DI,05,05,False,05,01,True,MAZD,MZ3,4 DOOR,MAZDA,MAZDA 3,
30706762,1,PASSENGER CAR,02,False,,DI,05,,False,05,01,False,STRN,ION,4 DOOR,SATURN,ION,
30694788,1,PASSENGER CAR,01,False,,DI,05,,False,07,01,True,TOYT,COA,4 DOOR,TOYOTA,COROLLA,
30697622,1,PASSENGER CAR,03,False,,DI,47,,False,05,01,True,NISS,ALT,4 DOOR,NISSAN,ALTIMA,
30698823,1,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,MITS,LAN,4 DOOR,MITSUBISHI,LANCER,
30699488,2,PASSENGER CAR,01,False,,DI,05,,False,05,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30688526,1,PASSENGER CAR,03,False,,DI,16,,False,01,01,True,HYUN,SON,4 DOOR,HYUNDAI,SONATA,
30910220,1,PASSENGER CAR,03,False,,DI,05,,False,05,01,True,HOND,CIV,4 DOOR,HONDA,CIVIC,
30910220,2,PASSENGER CAR,03,False,,DI,05,,False,16,01,True,KIA,OPT,4 DOOR,KIA MOTORS CORPORATION,OPTIMA,
30945862,1,PASSENGER CAR,01,False,,DI,05,,False,06,01,True,CHEV,IMP,4 DOOR,CHEVROLET,IMPALA,
30945862,2,PASSENGER CAR,01,False,,DI,05,46,False,05,01,True,FORD,FUS,4 DOOR,FORD,FUSION,
